time,Fx,Fy,Fz
0.0,-0.112187389,-0.003329537,0.072419194
0.0016086101531982422,-0.109721717,-0.002138186,0.072381573
0.003266572952270508,-0.110965384,-0.000561555,0.072949768
0.0069043636322021484,-0.109979241,-0.00142431,0.075024925
0.008244514465332031,-0.107729261,-0.002306467,0.078929275
0.010021448135375977,-0.10635852,-0.005192737,0.076445587
0.011699199676513672,-0.110271884,-0.006575228,0.078346395
0.013294219970703125,-0.109640779,0.000128718,0.085616415
0.019442319869995117,-0.101755046,-0.005786763,0.079927693
0.020584583282470703,-0.104613651,0.004848341,0.095996453
0.021751880645751953,-0.101990041,-0.007678387,0.089225801
0.0233151912689209,-0.10142765,-0.00470019,0.088222453
0.02506542205810547,-0.10078693,-0.006717227,0.093840745
0.026657819747924805,-0.09927798,-0.004524912,0.08927161
0.03176999092102051,-0.101900267,-0.001117021,0.091895729
0.03340268135070801,-0.098842107,-0.001375208,0.094890864
0.034981727600097656,-0.103602172,-0.003183574,0.093019023
0.03688478469848633,-0.101671652,-5.1939e-05,0.094545688
0.03825211524963379,-0.101976707,-0.004741341,0.090435488
0.039978981018066406,-0.103084437,-0.00667483,0.085855473
0.04448747634887695,-0.102043942,-0.001120309,0.088433841
0.04562640190124512,-0.106940569,0.002870976,0.082034642
0.04686427116394043,-0.107850186,0.004273331,0.085100524
0.048247337341308594,-0.109691679,0.00248814,0.084155185
0.05007290840148926,-0.111114833,0.003886057,0.079124288
0.05167746543884277,-0.109141131,0.000880657,0.079477594
0.05550980567932129,-0.11345099,0.003238705,0.079167429
0.05702638626098633,-0.117535264,0.004290461,0.072215236
0.05834460258483887,-0.11777758,0.002106027,0.066495353
0.05988454818725586,-0.114694523,0.008856454,0.070056228
0.06157660484313965,-0.11370023,0.005568014,0.064298346
0.06342577934265137,-0.108762696,0.005095623,0.063418473
0.06503558158874512,-0.109957483,0.002383181,0.063418748
0.06928062438964844,-0.108465978,0.002514816,0.061197851
0.07046914100646973,-0.103400536,0.001958534,0.062698161
0.07166457176208496,-0.100227892,0.004672717,0.061531089
0.0734395980834961,-0.095749032,-0.000140572,0.057125623
0.07506060600280762,-0.093967018,0.001105254,0.053353814
0.0767672061920166,-0.090376612,0.000922958,0.052457067
0.07841753959655762,-0.086500072,0.003614395,0.057289755
0.08188319206237793,-0.087541193,-0.002347305,0.053378904
0.08325982093811035,-0.08114333,-0.00016417,0.054485309
0.08508110046386719,-0.078048704,0.005009908,0.056890241
0.08664631843566895,-0.069759588,0.007177242,0.05749775
0.08842706680297852,-0.064827825,0.006691885,0.056064056
0.0944206714630127,-0.063876301,0.008727816,0.057772031
0.0956273078918457,-0.042773713,0.020476845,0.061280533
0.0967857837677002,-0.034587591,0.028798545,0.064435029
0.09821414947509766,-0.033335796,0.034806708,0.067717373
0.10003304481506348,-0.025758308,0.039584559,0.074072072
0.10183596611022949,-0.022028565,0.041869508,0.078096087
0.10329222679138184,-0.02096905,0.049438067,0.080846006
0.10704851150512695,-0.015874188,0.049171124,0.076593623
0.10846185684204102,-0.010502786,0.055594212,0.090428085
0.1099398136138916,-0.008470853,0.063756774,0.094628982
0.11156511306762695,-0.004191443,0.066755169,0.096388166
0.11339449882507324,-0.007611105,0.067600952,0.103410957
0.1149601936340332,-0.005264621,0.070449705,0.102951064
0.11943793296813965,-8.9826e-05,0.081266535,0.107161512
0.12056660652160645,-0.000475403,0.087469384,0.116108167
0.12171220779418945,0.001382753,0.089370613,0.116584847
0.12333345413208008,0.004312259,0.091775238,0.11848028
0.1250464916229248,0.005769608,0.100576716,0.135787039
0.12665700912475586,0.007862446,0.105062035,0.135978032
0.13149189949035645,0.007717691,0.109833668,0.142351241
0.13254380226135254,0.010714127,0.125968904,0.155569907
0.1336658000946045,0.011688516,0.130523377,0.160558882
0.13502717018127441,0.010179201,0.141922799,0.171010665
0.1366715431213379,0.01298703,0.148536389,0.176765035
0.1382741928100586,0.013368232,0.156901963,0.186841173
0.1401522159576416,0.013195732,0.158574045,0.192087877
0.1443185806274414,0.018307421,0.168220777,0.201747293
0.1454927921295166,0.026157016,0.173822376,0.217847656
0.14665746688842773,0.034358173,0.166681599,0.232527728
0.14828109741210938,0.038107153,0.156884793,0.24356299
0.14990735054016113,0.037920289,0.148524058,0.244782608
0.15173673629760742,0.03772091,0.149856065,0.252421698
