source_timestamp_sec,Fx,Fy,Fz
1783619285.904820919,0.020235111,0.091354066,0.078702984
1783619285.906516075,0.019458092,0.090518178,0.077031110
1783619285.908177614,0.021059794,0.091741217,0.079297816
1783619285.909923792,0.021343230,0.091208014,0.076563538
1783619285.911489964,0.020707952,0.090044669,0.075896285
1783619285.913220882,0.020341009,0.090918962,0.076490240
1783619285.914843798,0.021123187,0.091527092,0.078274165
1783619285.916509867,0.019715836,0.089783883,0.073176599
1783619285.918217897,0.019401674,0.090499152,0.075267364
1783619285.919888020,0.018983304,0.091477196,0.077396118
1783619285.921508789,0.021522714,0.090720592,0.076900707
1783619285.923173428,0.017479167,0.089885749,0.076732566
1783619285.924855471,0.020516337,0.090725965,0.074883936
1783619285.926506042,0.022088037,0.089504208,0.073413656
1783619285.928233624,0.018267479,0.090682886,0.076775557
1783619285.929844618,0.019212206,0.091191880,0.075569096
1783619285.931509733,0.020129249,0.091438474,0.077714547
1783619285.933174610,0.019701021,0.090133507,0.073750664
1783619285.934839725,0.018819298,0.089410355,0.073991176
1783619285.936608076,0.020223298,0.091125587,0.077124295
1783619285.938212395,0.020129249,0.091438474,0.077714547
1783619285.939874411,0.022035186,0.091918041,0.080718016
1783619285.941521168,0.020345724,0.090858042,0.076131832
1783619285.943207026,0.019868612,0.092061522,0.079654894
1783619285.944873333,0.019658046,0.092258661,0.080642078
1783619285.946569920,0.017804560,0.091703511,0.079173662
1783619285.948205709,0.020067562,0.091563829,0.076308769
1783619285.949872494,0.023438579,0.091228360,0.077042653
1783619285.951619148,0.020623332,0.090235716,0.075859683
1783619285.953208923,0.019891545,0.091995831,0.078249228
1783619285.954901218,0.020636835,0.090291869,0.075134407
1783619285.956549406,0.018375150,0.090342747,0.075597200
1783619285.958209991,0.021417541,0.091038672,0.073814845
1783619285.959879160,0.020646382,0.090086624,0.074643504
1783619285.961653471,0.020120459,0.091321407,0.078065133
1783619285.963206768,0.019727469,0.090012298,0.074660646
1783619285.964874983,0.020279393,0.090961007,0.075244746
1783619285.966530323,0.019852146,0.091977431,0.078220706
1783619285.968210220,0.018943974,0.091375492,0.077546530
1783619285.969876289,0.020362189,0.090942134,0.077671189
1783619285.971539736,0.021465220,0.090940530,0.075570462
1783619285.973205090,0.018300466,0.090328583,0.075051413
1783619285.974876404,0.020139183,0.091233269,0.077206081
1783619285.976537466,0.021621596,0.090263380,0.076029090
1783619285.978203773,0.020376888,0.090675909,0.076679936
1783619285.979871511,0.019424677,0.090350151,0.074191040
1783619285.981553316,0.019132247,0.091005133,0.077579237
1783619285.983204365,0.024765556,0.090852195,0.075563245
1783619285.984878302,0.020054040,0.091579820,0.077681323
1783619285.986538649,0.018722404,0.089611893,0.072696579
1783619285.988206863,0.020340368,0.091157871,0.076883720
1783619285.989890337,0.019189914,0.091018664,0.076500468
1783619285.991554976,0.019114589,0.091243409,0.076282462
1783619285.993186951,0.020592284,0.090334450,0.075471618
