source_timestamp_sec,Fx,Fy,Fz,Tx,Ty,Tz
1784827107.207159281,0.520833892,0.539150869,-0.016038033,12.378031640,6.861520905,11.960998871
1784827107.208238840,0.507689692,0.536481602,-0.011692140,12.346257110,6.932439201,11.981311143
1784827107.211378098,0.503295569,0.528646660,-0.026477895,12.353913279,6.958611695,11.951145958
1784827107.212393045,0.511953875,0.539280064,-0.026291137,12.433832643,6.980669881,11.990795471
1784827107.215023518,0.516400169,0.541747921,-0.023603009,12.421565719,6.888548160,11.971276883
1784827107.216491938,0.505499169,0.535229144,-0.024187665,12.325169657,6.953885222,11.961938423
1784827107.218219995,0.509865429,0.545490524,-0.018712594,12.514557778,6.969048902,11.971519897
1784827107.222325325,0.514182609,0.540491887,-0.023697251,12.427484881,6.926383402,11.981020368
1784827107.223253965,0.505503883,0.532605196,-0.026582087,12.322986063,6.945535365,11.951786986
1784827107.224910498,0.507608296,0.536584859,-0.026475899,12.388901105,6.957652773,11.981209600
1784827107.226573706,0.516457473,0.536529403,-0.021107025,12.375840334,6.895988588,11.951170408
1784827107.228986502,0.507706310,0.533812203,-0.026279575,12.386570182,6.932324620,11.941536215
1784827107.230020523,0.505472038,0.535263563,-0.029115585,12.339384322,6.962289746,11.961904575
1784827107.231519699,0.516403029,0.539143633,-0.025975586,12.433644908,6.904738437,11.961021074
1784827107.236359596,0.512137434,0.544132327,-0.013749791,12.450834042,6.922463812,11.951925747
1784827107.237383604,0.509833322,0.537836002,-0.023838323,12.411078910,6.952446560,11.971225752
1784827107.239947796,0.511996785,0.541800830,-0.013947664,12.435207157,6.972252871,12.000813147
1784827107.241674185,0.507628969,0.533970704,-0.026442045,12.372931445,6.957349630,11.971123629
1784827107.243188381,0.509715199,0.532870689,-0.024024187,12.365219582,6.977392343,12.010131554
1784827107.248909473,0.518618185,0.537875175,-0.016154120,12.369688019,6.874816014,11.970846728
1784827107.249939203,0.511998928,0.534012434,-0.026267119,12.373367756,6.930983329,11.970832274
1784827107.251676798,0.516363812,0.541768896,-0.013723214,12.434738151,6.896848486,12.000529079
1784827107.253172398,0.507658135,0.531371232,-0.026523248,12.315078753,6.932464173,11.961343487
1784827107.254854918,0.505392770,0.532763772,-0.031579264,12.351182240,6.979007081,11.981139095
1784827107.261335373,0.516341394,0.539179368,-0.021045555,12.446769221,6.896903153,11.990343794
1784827107.262380838,0.509833249,0.535158050,-0.026161377,12.422252781,6.919598752,11.960977230
1784827107.264972210,0.518545558,0.535409728,-0.018711012,12.353865688,6.891491168,11.990282705
1784827107.266696215,0.507601012,0.534044358,-0.034006509,12.331428894,6.933082945,11.971531601
1784827107.268271208,0.511971796,0.534046853,-0.031195038,12.387582421,6.939387853,11.970798426
1784827107.270535707,0.518422745,0.538063344,-0.035885531,12.439622873,6.884463218,12.000104580
1784827107.271502018,0.516384665,0.536609348,-0.018676638,12.389393246,6.904604542,11.980524746
1784827107.273907900,0.503313273,0.533860136,-0.016761132,12.344065804,6.966906884,11.971482680
1784827107.274982452,0.505522448,0.529878142,-0.023862164,12.361828301,6.928865348,11.941266483
1784827107.276538134,0.514207995,0.535253784,-0.026057819,12.409331627,6.917730402,11.960782960
1784827107.278296471,0.514143500,0.537893806,-0.018755211,12.410376751,6.893704842,12.000361489
1784827107.279955387,0.516411725,0.533896978,-0.016071773,12.386352452,6.863352210,11.970310072
1784827107.285358906,0.501056510,0.530044016,-0.029242537,12.320084885,6.964078869,11.971417233
1784827107.286598682,0.505469379,0.532606512,-0.016724137,12.321895710,6.929295558,11.981143554
1784827107.288147449,0.507674464,0.536470569,-0.028813073,12.402968441,6.949079001,11.951653804
1784827107.289886475,0.518673180,0.537805097,-0.020990938,12.384183955,6.882693479,11.941322551
1784827107.291657925,0.518588757,0.530161758,-0.018665149,12.307663584,6.866344749,11.970215135
1784827107.293172836,0.505468149,0.537848275,-0.024084618,12.397285133,7.003310813,11.971614193
1784827107.298921585,0.512019601,0.531398278,-0.026233265,12.357398096,6.930680186,11.960746303
