source_timestamp_sec,Fx,Fy,Fz,Tx,Ty,Tz
1782841901.366636038,0.018506778,-0.007064786,-0.020051936,-0.094912002,-0.135099485,-0.047849450
1782841901.368322611,0.019549002,-0.005124551,-0.020126146,-0.082865515,-0.141260559,-0.033523069
1782841901.369974136,0.017343532,-0.005146732,-0.017715238,-0.103169492,-0.131711805,-0.033773880
1782841901.371634245,0.017432000,-0.005266781,-0.020053219,-0.090574258,-0.139942004,-0.047497464
1782841901.373358965,0.017446589,-0.002732724,-0.021222805,-0.075072301,-0.131983321,-0.051673059
1782841901.375015259,0.017474684,-0.002758180,-0.021306959,-0.068479801,-0.143749216,-0.037515132
1782841901.376634359,0.015297668,-0.004034388,-0.017680417,-0.089849286,-0.130677091,-0.042804618
1782841901.378255844,0.016377359,-0.005663003,-0.020128974,-0.093226868,-0.110257400,-0.028752058
1782841901.379967213,0.014244747,-0.003430806,-0.016536061,-0.086189830,-0.131928966,-0.033380118
1782841901.381670475,0.018448899,-0.005826197,-0.022458512,-0.100582627,-0.142282121,-0.042665897
1782841901.383335829,0.019514697,-0.003925360,-0.020151925,-0.082085905,-0.152538234,-0.028631490
1782841901.385010958,0.018470479,-0.003351518,-0.023557955,-0.085466616,-0.134393748,-0.060954466
1782841901.386633396,0.016433825,-0.003273497,-0.021242554,-0.071906402,-0.114203314,-0.046993038
1782841901.388353586,0.017446078,-0.007682445,-0.024848286,-0.105465951,-0.132375759,-0.042538378
1782841901.389969826,0.017446589,-0.002732724,-0.021222805,-0.075072301,-0.131983321,-0.051673059
1782841901.391645908,0.014274554,-0.003426627,-0.021240688,-0.086251564,-0.124228555,-0.046856701
1782841901.393285036,0.016295490,-0.005757780,-0.017735961,-0.107025945,-0.125345540,-0.029096094
1782841901.394973040,0.015319330,-0.005228698,-0.016534773,-0.090526903,-0.127085233,-0.033732960
1782841901.396634817,0.016364242,-0.002144582,-0.021269307,-0.078149144,-0.136894730,-0.042103693
1782841901.398305178,0.017409792,-0.002677528,-0.016588265,-0.074624634,-0.139613786,-0.024083510
1782841901.400019646,0.017399060,-0.002642669,-0.020088859,-0.081174749,-0.127834485,-0.037757403
1782841901.401635408,0.015361041,-0.003989566,-0.017763653,-0.076234421,-0.131028878,-0.028644450
1782841901.403301716,0.016302315,-0.004433473,-0.018950761,-0.098937905,-0.117454533,-0.024055166
1782841901.404967070,0.018571091,-0.007134521,-0.018875158,-0.081971260,-0.143274602,-0.047946733
1782841901.406632423,0.017542714,-0.005145647,-0.015359874,-0.063243125,-0.125233920,-0.033963959
1782841901.408344746,0.018479298,-0.004541289,-0.021292514,-0.086044352,-0.138486153,-0.037916941
1782841901.409965038,0.018477352,-0.007080225,-0.021242794,-0.101648302,-0.138759019,-0.047704584
1782841901.411658049,0.015350110,-0.003955051,-0.021264260,-0.082786662,-0.119248389,-0.042315722
1782841901.413301945,0.017343923,-0.004991282,-0.017700183,-0.102351582,-0.108463410,-0.033819227
1782841901.415017605,0.018444970,-0.004559409,-0.014122908,-0.086125036,-0.138515610,-0.038890263
1782841901.416633606,0.017467859,-0.004082484,-0.020092216,-0.076567828,-0.151639857,-0.042556054
1782841901.418309212,0.015344258,-0.004009889,-0.020074320,-0.083072728,-0.127002962,-0.042462829
1782841901.419969559,0.016344585,-0.003297637,-0.013024143,-0.078521512,-0.133262385,-0.019892390
1782841901.421637297,0.017432973,-0.003997312,-0.020078079,-0.082772283,-0.139805571,-0.042603643
1782841901.423303366,0.017409399,-0.003957914,-0.022458877,-0.089222517,-0.135710532,-0.042311670
1782841901.425013781,0.017496147,-0.003952834,-0.020161327,-0.069159544,-0.140156170,-0.028440852
1782841901.426637888,0.018507389,-0.004411525,-0.021361621,-0.078635396,-0.127001252,-0.023802596
1782841901.428278685,0.017462791,-0.003826423,-0.018872167,-0.075218072,-0.112897641,-0.042793855
1782841901.429970503,0.019525394,-0.006469177,-0.021222070,-0.097791849,-0.145125284,-0.052382370
1782841901.431651115,0.016399521,-0.002074304,-0.021268388,-0.071126779,-0.125480623,-0.042101452
1782841901.433343410,0.017508989,-0.003957371,-0.021281180,-0.069259411,-0.132471542,-0.042406712
1782841901.434968948,0.018497021,-0.004635523,-0.017721833,-0.079880169,-0.150335399,-0.038356014
1782841901.436637402,0.017468251,-0.003927034,-0.020077161,-0.075749917,-0.128391463,-0.042601401
1782841901.438302279,0.017546762,-0.001618163,-0.020085023,-0.048125130,-0.151856291,-0.046828932
1782841901.439968348,0.016371115,-0.005873289,-0.018954146,-0.094330830,-0.141260002,-0.028853812
1782841901.441632509,0.017425590,-0.005218322,-0.026018749,-0.096984075,-0.135832285,-0.046718840
1782841901.443289042,0.017384271,-0.005177069,-0.018919286,-0.096678832,-0.135791980,-0.033579187
1782841901.444966793,0.019450742,-0.005084200,-0.020028746,-0.102684989,-0.129074389,-0.047730831
1782841901.446631908,0.019488595,-0.007538917,-0.022443087,-0.111124155,-0.125604101,-0.043066328
1782841901.448343277,0.018504981,-0.003270210,-0.017661560,-0.071647671,-0.127018114,-0.047618741
1782841901.449969530,0.020525907,-0.005768074,-0.020067401,-0.100037844,-0.147342713,-0.043144500
1782841901.451644897,0.019489373,-0.005144400,-0.016612386,-0.089541536,-0.152618102,-0.019899856
1782841901.453299284,0.018467986,-0.004495512,-0.018897636,-0.085798559,-0.130746539,-0.038256496
1782841901.455008984,0.017430861,-0.005152567,-0.021313245,-0.089902260,-0.132117486,-0.033237390
1782841901.456632376,0.015303520,-0.003979553,-0.018870301,-0.089563235,-0.122922883,-0.042657518
1782841901.458288670,0.018537759,-0.004665859,-0.018925853,-0.073389662,-0.154415478,-0.038161325
1782841901.459965706,0.016287330,-0.006967760,-0.017781183,-0.114441317,-0.125410815,-0.019877805
1782841901.461637735,0.016394690,-0.005912687,-0.016573348,-0.087880596,-0.145355040,-0.029145784
1782841901.463298798,0.016337387,-0.004529796,-0.024860321,-0.099530515,-0.125247106,-0.037340156
1782841901.465009689,0.018487840,-0.002061958,-0.021272156,-0.070827789,-0.138280829,-0.042240500
1782841901.466631651,0.016374973,-0.003304377,-0.023624270,-0.085379002,-0.121522383,-0.046703307
1782841901.468298435,0.016425274,-0.004638927,-0.021302830,-0.080139684,-0.137516983,-0.037729402
1782841901.469971657,0.016396054,-0.004487769,-0.016583154,-0.079260710,-0.121970212,-0.024297310
1782841901.471640587,0.016304885,-0.006803248,-0.021350945,-0.113583134,-0.102147461,-0.019436491
1782841901.473302841,0.020460653,-0.005583784,-0.022504108,-0.112304628,-0.131344536,-0.028789776
1782841901.474978209,0.016420787,-0.003268844,-0.020122752,-0.071805851,-0.121886362,-0.033028028
1782841901.476679325,0.017496538,-0.003797384,-0.020146273,-0.068341633,-0.116907775,-0.028486199
1782841901.478315115,0.018444970,-0.004559409,-0.014122908,-0.086125036,-0.138515610,-0.038890263
1782841901.479971409,0.016366628,-0.004503209,-0.017774011,-0.085997010,-0.125629747,-0.024152445
1782841901.481679201,0.016307193,-0.005648106,-0.020115784,-0.106453828,-0.109836759,-0.028801887
1782841901.483310699,0.018459435,-0.005860943,-0.018957913,-0.094031841,-0.154060208,-0.028992860
1782841901.484975338,0.014284512,-0.004730611,-0.017715221,-0.087501298,-0.136145478,-0.038079250
1782841901.486639500,0.017373931,-0.003861824,-0.016549240,-0.088631217,-0.127915837,-0.029024924
1782841901.488301754,0.016369121,-0.003359212,-0.022434386,-0.085665054,-0.129276591,-0.046850407
1782841901.490014791,0.018401365,-0.005580921,-0.021309491,-0.105868773,-0.114882392,-0.028793828
1782841901.491646767,0.017570217,-0.006451829,-0.021314708,-0.071250621,-0.133095008,-0.038031564
1782841901.493310213,0.015360068,-0.005259035,-0.017738793,-0.084036396,-0.131165312,-0.033538271
1782841901.494970560,0.016436977,-0.004529253,-0.023682653,-0.079567567,-0.122008202,-0.037435195
1782841901.496631861,0.019468489,-0.003961120,-0.023653478,-0.095660340,-0.152171400,-0.042305000
1782841901.498302221,0.014356041,-0.003320589,-0.017738188,-0.065654606,-0.113181195,-0.033180952
1782841901.500010729,0.014354677,-0.004745508,-0.017728382,-0.074274491,-0.136566022,-0.038029427
1782841901.501636744,0.017460287,-0.005137127,-0.020122387,-0.083165960,-0.128457951,-0.033382256
1782841901.503262043,0.016375170,-0.002023878,-0.017753653,-0.070780448,-0.125424423,-0.028476003
1782841901.505013943,0.015337467,-0.003950170,-0.020144394,-0.082684669,-0.126934206,-0.028352484
1782841901.506632566,0.015274094,-0.003994992,-0.020061159,-0.096299535,-0.126582418,-0.042512653
1782841901.508286238,0.017406313,-0.006382640,-0.023669126,-0.104154483,-0.128159246,-0.037839246
1782841901.509965181,0.016352930,-0.002098806,-0.018874429,-0.077903351,-0.129155117,-0.042443248
1782841901.511643648,0.016338566,-0.003093729,-0.018974646,-0.084113578,-0.105904358,-0.019159109
1782841901.513298750,0.017450528,-0.003832800,-0.023647842,-0.081914100,-0.116542217,-0.042162328
1782841901.514969349,0.017461817,-0.005095891,-0.018847307,-0.083020047,-0.113034075,-0.047687676
1782841901.516659260,0.016437766,-0.003248637,-0.017812033,-0.064968228,-0.125913858,-0.019208800
1782841901.518302679,0.016371507,-0.005717839,-0.018939091,-0.093512920,-0.118011607,-0.028899159
1782841901.519970179,0.016389229,-0.005812073,-0.015368410,-0.087348737,-0.129860853,-0.029338232
1782841901.521633387,0.015362573,-0.002823394,-0.010633015,-0.062308535,-0.142756651,-0.024676363
1782841901.523303747,0.015371738,-0.006533386,-0.018833742,-0.091940378,-0.123616294,-0.052395337
1782841901.524969816,0.015332946,-0.003964113,-0.017679443,-0.082826935,-0.119263348,-0.042802383
1782841901.526634932,0.014289391,-0.005945241,-0.018880300,-0.095017208,-0.128527338,-0.042825964
1782841901.528312922,0.017450530,-0.002707864,-0.017792284,-0.068134127,-0.143693865,-0.023888821
1782841901.529966354,0.016419652,-0.003309853,-0.021397769,-0.071950322,-0.137313007,-0.018724380
1782841901.531658173,0.016400933,-0.005702399,-0.017748233,-0.086776620,-0.114352073,-0.029044024
1782841901.533303738,0.019615227,-0.004039371,-0.017714271,-0.062796909,-0.157122208,-0.042983977
1782841901.534966230,0.015379178,-0.002711038,-0.021373274,-0.068392187,-0.130877851,-0.023263973
1782841901.536638737,0.017448975,-0.005091351,-0.017727510,-0.082920167,-0.120718337,-0.033721810
1782841901.538300991,0.016384535,-0.004608591,-0.020098811,-0.086630191,-0.133436904,-0.037924091
1782841901.539964199,0.016463441,-0.002299489,-0.020106665,-0.059003948,-0.156904134,-0.042153388
1782841901.541632175,0.017455408,-0.003922497,-0.018957308,-0.075650050,-0.136076091,-0.028635542
1782841901.543297529,0.014262303,-0.003266294,-0.020105823,-0.085331647,-0.108665612,-0.032938803
1782841901.544968843,0.018525112,-0.004505759,-0.017790940,-0.072471214,-0.138850498,-0.024241669
1782841901.546632290,0.017418136,-0.001478696,-0.022438523,-0.074006626,-0.135506422,-0.046634372
1782841901.548325539,0.017480929,-0.001422956,-0.016626287,-0.053595852,-0.139897897,-0.019139865
1782841901.549966574,0.015361422,-0.004000827,-0.023659137,-0.083032456,-0.126988003,-0.041976167
1782841901.551678658,0.016360776,-0.004558044,-0.016584128,-0.086283062,-0.133383955,-0.024299545
1782841901.553264380,0.017438825,-0.003942474,-0.021268019,-0.082486217,-0.132050997,-0.042456535
1782841901.554976463,0.017432973,-0.003997312,-0.020078079,-0.082772283,-0.139805571,-0.042603643
1782841901.556673765,0.017365575,-0.006352303,-0.022465107,-0.110644990,-0.124079167,-0.038033935
1782841901.558312893,0.016413610,-0.004323257,-0.020152916,-0.078402528,-0.098706858,-0.023855995
1782841901.559968710,0.017434766,-0.007636668,-0.022453408,-0.105220158,-0.124636145,-0.042877933
1782841901.561643124,0.017400081,-0.006426214,-0.016583758,-0.097642500,-0.139954330,-0.024654629
1782841901.563307285,0.016464066,-0.007208200,-0.022457129,-0.089253127,-0.141869928,-0.047322356
1782841901.564967871,0.016370094,-0.002089744,-0.022459246,-0.077863079,-0.129140157,-0.041956586
1782841901.566632986,0.017440737,-0.002787563,-0.020032866,-0.075358366,-0.139737894,-0.051820166
1782841901.568300009,0.018556444,-0.004782271,-0.027146100,-0.080819263,-0.158184074,-0.065266458
1782841901.569971085,0.015432921,-0.004130050,-0.022412278,-0.070478318,-0.135234279,-0.056185561
1782841901.571649790,0.018428015,-0.003362305,-0.023628983,-0.092102206,-0.145736245,-0.046844594
1782841901.573304653,0.018457050,-0.003502315,-0.022453180,-0.086183816,-0.165325105,-0.046944112
1782841901.575010777,0.017390704,-0.005133148,-0.026004669,-0.103188516,-0.123997633,-0.046766422
1782841901.576636553,0.015403887,-0.003990040,-0.023588081,-0.076396707,-0.115645419,-0.056086042
1782841901.578297853,0.017489713,-0.005121688,-0.018931529,-0.076429660,-0.124798416,-0.033527121
1782841901.579971790,0.017419549,-0.005106791,-0.018918368,-0.089656467,-0.124377872,-0.033576945
1782841901.581666708,0.017466453,-0.001413070,-0.023557406,-0.067084812,-0.116409265,-0.060597140
1782841901.583359957,0.016422122,-0.003383171,-0.018862731,-0.072478519,-0.129712094,-0.047287245
1782841901.584970713,0.017440819,-0.006456551,-0.017787778,-0.091151994,-0.144034409,-0.024459940
1782841901.586634159,0.017388758,-0.006547149,-0.020099420,-0.105012652,-0.151422234,-0.038280554
1782841901.588370085,0.015340353,-0.001525788,-0.018934157,-0.067754830,-0.134484303,-0.032822286
1782841901.589969635,0.016406393,-0.005803014,-0.018953171,-0.087308478,-0.129846260,-0.028851577
1782841901.591631413,0.016377478,-0.000868733,-0.016518548,-0.063651128,-0.133113356,-0.037841392
1782841901.593291759,0.017456382,-0.002653029,-0.018982168,-0.067848075,-0.135939657,-0.023741720
1782841901.594994068,0.016408340,-0.003264077,-0.019002891,-0.071704528,-0.129573393,-0.019063934
1782841901.596636295,0.018524915,-0.005786258,-0.023661557,-0.087069768,-0.134948458,-0.042468973
1782841901.598304272,0.019537690,-0.005078774,-0.017731269,-0.082619722,-0.133520946,-0.033862624
1782841901.600024700,0.020630909,-0.000815132,-0.023624604,-0.056336869,-0.147341632,-0.051256048
1782841901.601643324,0.017422123,-0.007631785,-0.021333599,-0.105118151,-0.132321596,-0.028914688
1782841901.603281498,0.016435428,-0.005943024,-0.017777368,-0.081390089,-0.149435119,-0.028951095
1782841901.604967117,0.017418136,-0.001478696,-0.022438523,-0.074006626,-0.135506422,-0.046634372
1782841901.606633663,0.017336740,-0.005087013,-0.017785312,-0.102781433,-0.131643048,-0.019663535
1782841901.608324289,0.017425982,-0.003937937,-0.020148166,-0.082386350,-0.139735626,-0.028490676
1782841901.610007763,0.016317070,-0.003283099,-0.018835461,-0.091909921,-0.117456802,-0.047384656
1782841901.611646652,0.014208887,-0.004615099,-0.016497093,-0.100196399,-0.120230651,-0.038321526
1782841901.613308191,0.017417245,-0.006417155,-0.020168519,-0.097602242,-0.139939736,-0.024167974
1782841901.614969492,0.018479529,-0.001876767,-0.016706714,-0.062969712,-0.134428795,-0.000538371
1782841901.616631746,0.015289321,-0.006358156,-0.017685688,-0.104247420,-0.107632710,-0.038527267
1782841901.618297815,0.018441250,-0.002086459,-0.018878197,-0.077604362,-0.141955323,-0.042582296
1782841901.619966984,0.016271915,-0.005718381,-0.020116759,-0.113476180,-0.121250502,-0.028804122
1782841901.621650219,0.017524600,-0.005206862,-0.018945609,-0.070225219,-0.136633068,-0.033479539
1782841901.623304605,0.017350357,-0.003822425,-0.018930038,-0.095081452,-0.123820798,-0.028732952
1782841901.624968529,0.016386286,-0.003350152,-0.026019119,-0.085624636,-0.129261911,-0.046363756
1782841901.626634359,0.016409083,-0.003378518,-0.017742929,-0.072377968,-0.137395143,-0.033322236
1782841901.628333807,0.015408571,-0.004079621,-0.018897598,-0.070131973,-0.135177714,-0.042560105
1782841901.629966736,0.014279052,-0.004629997,-0.016510283,-0.086969439,-0.120651291,-0.038271698
1782841901.631632805,0.018425325,-0.005786801,-0.024839225,-0.107032716,-0.138187362,-0.042373935
1782841901.633354902,0.015326154,-0.003904394,-0.017749516,-0.082438876,-0.119194592,-0.028692038
1782841901.634966135,0.017435859,-0.001572930,-0.018867842,-0.067842443,-0.147355668,-0.047073445
1782841901.636655331,0.017432000,-0.005266781,-0.020053219,-0.090574258,-0.139942004,-0.047497464
1782841901.638310909,0.019478838,-0.005109654,-0.020112985,-0.096092322,-0.140840015,-0.033572893
1782841901.639972925,0.018445155,-0.004570558,-0.020018416,-0.092922246,-0.134473616,-0.052222832
1782841901.641637325,0.019479033,-0.003829154,-0.014242340,-0.081493921,-0.144741959,-0.015345594
1782841901.643320799,0.018525888,-0.004516789,-0.023686417,-0.079267793,-0.134812024,-0.037575152
1782841901.644977570,0.016361353,-0.004413742,-0.022464553,-0.092262515,-0.106093471,-0.037677466
