source_timestamp_sec,Fx,Fy,Fz,Tx,Ty,Tz
1783619546.423136711,-0.065220041,0.111331387,0.015609230,-0.675942357,-0.341444078,-1.215267265
1783619546.424755096,-0.069462995,0.114848729,0.010904820,-0.674651287,-0.342044670,-1.227901351
1783619546.426392078,-0.066284284,0.111814035,0.013237925,-0.679653052,-0.354163859,-1.219468690
1783619546.428083181,-0.068324491,0.112825651,0.012067803,-0.666865376,-0.368624545,-1.228306124
1783619546.429850817,-0.068308928,0.116629176,0.010873357,-0.643561444,-0.360529428,-1.227587898
1783619546.431467533,-0.067271571,0.112221830,0.010923452,-0.670526304,-0.367372696,-1.237731548
1783619546.433075905,-0.067334911,0.113561270,0.009721894,-0.675663765,-0.359061389,-1.232739531
1783619546.434756756,-0.068417642,0.114315896,0.015585867,-0.671126106,-0.344762512,-1.209882023
1783619546.436466932,-0.070456879,0.115472045,0.008535356,-0.664316580,-0.331935021,-1.232099148
1783619546.438083410,-0.067275086,0.114861618,0.012078749,-0.654389190,-0.351605886,-1.228135441
1783619546.439753532,-0.067339779,0.114942614,0.016797456,-0.660531897,-0.347471644,-1.214706440
1783619546.441480160,-0.067318128,0.113581593,0.012032561,-0.668825459,-0.363087305,-1.218921152
1783619546.443093538,-0.067252875,0.113397303,0.014469268,-0.656558675,-0.379085483,-1.233275876
1783619546.444766045,-0.067270597,0.113491537,0.010898587,-0.662722857,-0.367236237,-1.232836803
1783619546.446455956,-0.069455741,0.112389373,0.013195118,-0.683031782,-0.346269892,-1.209756739
1783619546.448101521,-0.069429444,0.114877881,0.009630719,-0.667774177,-0.346053590,-1.213594551
1783619546.449754953,-0.069327360,0.116022420,0.006148012,-0.647478961,-0.346461539,-1.236387551
1783619546.451448202,-0.069378390,0.112314988,0.013252038,-0.670191579,-0.346761595,-1.223819025
1783619546.453095198,-0.068305381,0.115373650,0.008433266,-0.651221154,-0.368336719,-1.218031820
1783619546.454825401,-0.069448554,0.112329884,0.013265200,-0.683418385,-0.346341051,-1.223868849
1783619546.456391811,-0.067319463,0.113695917,0.010772596,-0.668152803,-0.355261939,-1.204661942
1783619546.458087683,-0.068325826,0.112939978,0.010807782,-0.666192707,-0.360798813,-1.214046907
1783619546.459833145,-0.072596866,0.117930098,0.017968714,-0.649279120,-0.334326721,-1.209326106
1783619546.461471558,-0.068370691,0.112956603,0.014476789,-0.672824177,-0.349050183,-1.228693265
1783619546.463139772,-0.067249179,0.117194678,0.008499211,-0.639949329,-0.374637709,-1.231927895
1783619546.464751482,-0.070472444,0.112948676,0.015600406,-0.673024084,-0.343930989,-1.214587449
1783619546.466416597,-0.068363051,0.110330523,0.010856588,-0.688820494,-0.372485814,-1.223837715
1783619546.468217134,-0.068330705,0.114154608,0.011972861,-0.658676797,-0.368416953,-1.209300193
1783619546.469782352,-0.070484773,0.116622778,0.014475136,-0.657126995,-0.347322327,-1.227986196
1783619546.471405029,-0.069384242,0.112260150,0.014441978,-0.670477644,-0.354516168,-1.223966132
