source_timestamp_sec,Fx,Fy,Fz
1784827268.746496916,0.596818156,0.196620210,1.083754770
1784827268.748117685,0.604104322,0.197919587,1.074991294
1784827268.754129887,0.605049869,0.201254543,1.087230710
1784827268.755156279,0.601027001,0.208816424,1.087263917
1784827268.756450176,0.612354308,0.185212711,1.079655227
1784827268.758233547,0.613113804,0.190907081,1.078365350
1784827268.759773493,0.615820008,0.193923503,1.077555602
1784827268.766413927,0.611980330,0.191425928,1.069418690
1784827268.768156528,0.625781862,0.193891337,1.074502097
1784827268.769826889,0.625964347,0.175253018,1.065843198
1784827268.771667957,0.621658665,0.185800585,1.073332381
1784827268.773184061,0.628014245,0.194982884,1.072108440
1784827268.779036760,0.626093930,0.201664530,1.071519708
1784827268.780077219,0.628021424,0.181547723,1.059983128
1784827268.781602383,0.624567506,0.178307015,1.076354464
1784827268.783127785,0.629760251,0.199466682,1.073548190
1784827268.784872293,0.627306805,0.190768815,1.056629655
1784827268.790030718,0.630903326,0.188201331,1.062246124
1784827268.791666746,0.638941770,0.197531779,1.060122643
1784827268.793178082,0.641972800,0.194817415,1.059709854
1784827268.794947386,0.646155798,0.176375152,1.056999838
1784827268.796697378,0.640974376,0.176540267,1.063155397
1784827268.798240662,0.639348449,0.188483375,1.064453535
1784827268.804188013,0.645045970,0.190879693,1.052928527
1784827268.805250883,0.644338581,0.185268550,1.054267176
1784827268.806575537,0.648094315,0.181936101,1.050184717
1784827268.808104515,0.654565686,0.177227993,1.057612673
1784827268.809844494,0.653627773,0.183077271,1.056620625
1784827268.816605091,0.653323474,0.176214144,1.052317535
1784827268.818130493,0.656599361,0.187509181,1.054026403
1784827268.819912434,0.663270201,0.162180648,1.048513286
1784827268.821755886,0.660607668,0.184212538,1.053507447
1784827268.823311329,0.663796832,0.186275400,1.043810543
1784827268.824773788,0.657334198,0.170256124,1.046979129
1784827268.829150915,0.656957066,0.170175721,1.050302654
1784827268.830233574,0.668311523,0.172027902,1.047431475
1784827268.831526518,0.664660999,0.179528940,1.041797795
1784827268.833277464,0.668196160,0.183032461,1.049690304
1784827268.834834099,0.668735295,0.190101903,1.038211740
1784827268.836704254,0.665715292,0.170036885,1.044857353
1784827268.841448069,0.664071434,0.179852976,1.051450658
1784827268.843226671,0.667606789,0.164240363,1.050426667
1784827268.844871044,0.666565591,0.171168926,1.055054173
1784827268.846681833,0.666153661,0.181757785,1.047978794
1784827268.848219633,0.667979417,0.189670297,1.043555497
1784827268.851957560,0.663456649,0.169333027,1.042123568
1784827268.854113817,0.667649600,0.173705862,1.051723523
1784827268.855139494,0.668386821,0.171039766,1.037456285
1784827268.856433630,0.664182867,0.174990053,1.049559782
1784827268.858178377,0.673447112,0.187218906,1.043757350
1784827268.859955311,0.675651470,0.180669657,1.040439770
1784827268.866437197,0.670748595,0.161840716,1.044480085
1784827268.868195295,0.670171849,0.172346041,1.047141794
1784827268.869806051,0.668215606,0.165868195,1.041195135
1784827268.871693611,0.673764083,0.178072963,1.044327169
1784827268.873199701,0.673426963,0.185552564,1.043363859
1784827268.879085541,0.670050995,0.182826551,1.050638196
1784827268.880116940,0.672535150,0.181918948,1.046437232
1784827268.881629229,0.676252440,0.168510679,1.041513777
1784827268.883150578,0.668251694,0.172416148,1.041553981
1784827268.884962082,0.671925369,0.183943201,1.050101377
1784827268.891593218,0.672948605,0.182606099,1.037903699
1784827268.893283129,0.672612069,0.189175393,1.036631070
1784827268.894828796,0.675782261,0.175097649,1.044333345
1784827268.896717787,0.673719691,0.174944415,1.039400169
1784827268.898222446,0.682231592,0.192987700,1.035993857
1784827268.904203653,0.678462054,0.181899775,1.033840614
1784827268.905449152,0.676177058,0.179647989,1.030731899
1784827268.906565189,0.675162316,0.181373903,1.032569208
1784827268.908120632,0.679850108,0.173277543,1.047758573
1784827268.909894228,0.678964488,0.181638481,1.031983973
1784827268.911494732,0.678170722,0.178978270,1.027287541
1784827268.914088726,0.682982682,0.169844106,1.033281859
