source_timestamp_sec,Fx,Fy,Fz
1782841388.279785395,0.056408453,-0.012918231,0.026203775
1782841388.282044411,0.061058209,-0.009157275,0.031831408
1782841388.283160686,0.061447100,-0.007473480,0.033701088
1782841388.284863710,0.062547633,-0.008995615,0.034938661
1782841388.286522388,0.058037069,-0.011913893,0.028458626
1782841388.292356014,0.058336184,-0.012189300,0.031992484
1782841388.293234110,0.059354707,-0.013795437,0.031367516
1782841388.295042992,0.062970628,-0.008292978,0.037662729
1782841388.297376394,0.058158913,-0.016074537,0.033567958
1782841388.298239708,0.059883537,-0.014185103,0.038455467
1782841388.304807901,0.062027493,-0.014433447,0.036476159
1782841388.307024479,0.059658373,-0.014979963,0.037548153
1782841388.308360338,0.057763536,-0.010988162,0.036164061
1782841388.310043335,0.060391699,-0.017229591,0.036081806
1782841388.317215204,0.061270466,-0.012249955,0.037969791
1782841388.318341970,0.057814909,-0.016785848,0.032640108
1782841388.319900274,0.056720693,-0.015096356,0.031528436
1782841388.322388411,0.058626856,-0.012548454,0.035509282
1782841388.323264599,0.061540977,-0.014987131,0.033862322
1782841388.326840878,0.060989759,-0.012931561,0.037108081
1782841388.329823732,0.059635218,-0.015058482,0.037566972
1782841388.331506014,0.057128482,-0.016465267,0.037710447
1782841388.333195925,0.058346107,-0.015234528,0.036361656
1782841388.335077286,0.058858273,-0.012809216,0.039084113
1782841388.336506844,0.057077659,-0.016473642,0.037722724
1782841388.341796398,0.057796122,-0.015774101,0.031891504
1782841388.343385935,0.054642400,-0.019665395,0.029214447
1782841388.345046520,0.056987431,-0.019006689,0.028235509
1782841388.347332716,0.056127369,-0.005384503,0.038343590
1782841388.348205090,0.058430167,-0.016194486,0.026845421
1782841388.354778051,0.060428155,-0.010487882,0.028407111
1782841388.355647802,0.062044072,-0.010599517,0.033210295
1782841388.356508255,0.061263716,-0.009360175,0.033781281
1782841388.358289003,0.055677039,-0.007015072,0.033036985
1782841388.360049009,0.063183946,-0.012275177,0.034439044
1782841388.367231846,0.060240661,-0.007537346,0.034515303
1782841388.368366003,0.059940707,-0.008379034,0.031767332
1782841388.369926453,0.060751986,-0.011738703,0.032886891
1782841388.372318268,0.060584737,-0.012582635,0.031969784
1782841388.373187065,0.057135064,-0.016449929,0.037895226
1782841388.379787683,0.058549712,-0.017408388,0.041751344
1782841388.382032156,0.057791113,-0.017896114,0.035391411
1782841388.383155107,0.058027317,-0.016062284,0.035504467
1782841388.384881496,0.059171925,-0.016737918,0.035830014
1782841388.386540890,0.060164811,-0.019271236,0.037882435
1782841388.392361879,0.060533267,-0.014566896,0.035440169
1782841388.393229246,0.058977658,-0.017504981,0.034958043
1782841388.395038843,0.057014252,-0.017565945,0.038676423
1782841388.397442579,0.058364811,-0.015369322,0.038267588
1782841388.398320675,0.061640537,-0.016353484,0.038383844
1782841388.403419495,0.059838644,-0.019124408,0.034338423
1782841388.405095816,0.058818379,-0.013886080,0.040155081
1782841388.406562567,0.060146912,-0.017432255,0.034449667
1782841388.408241987,0.059165048,-0.015919568,0.035059818
1782841388.409842730,0.059600944,-0.020841172,0.034374513
1782841388.411514044,0.059220080,-0.017887789,0.038621133
1782841388.417108297,0.060593418,-0.014918295,0.037232783
1782841388.418203831,0.058490503,-0.012632453,0.037568229
1782841388.419905901,0.058103798,-0.015362839,0.036568197
1782841388.422326088,0.057578585,-0.018747476,0.036478267
1782841388.423205853,0.059802541,-0.017276420,0.032735881
1782841388.429797411,0.063907530,-0.010779352,0.031480435
1782841388.431990862,0.058164989,-0.010408260,0.030613814
1782841388.433322668,0.056982391,-0.013617558,0.035503320
1782841388.434851170,0.060123203,-0.012577737,0.030290870
1782841388.436574221,0.058395028,-0.010661412,0.032395909
1782841388.442191839,0.060145200,-0.006884121,0.033794715
1782841388.443353653,0.060915328,-0.009254957,0.032269536
1782841388.444919586,0.061094418,-0.015068687,0.030581413
1782841388.447374344,0.062966359,-0.012430735,0.034606211
1782841388.448250294,0.060348908,-0.014708280,0.033816120
1782841388.454832792,0.063605068,-0.015566623,0.032216960
1782841388.456521988,0.060581154,-0.012859355,0.033900304
1782841388.458194733,0.063760300,-0.011098317,0.039988454
1782841388.459840298,0.059837028,-0.009613306,0.032737305
1782841388.461532116,0.062795138,-0.013159980,0.033637932
1782841388.464798927,0.060945746,-0.013155325,0.037415530
1782841388.467291594,0.061812402,-0.014544681,0.036832438
1782841388.468164682,0.065393210,-0.007144702,0.039618336
1782841388.469977856,0.056852918,-0.012034533,0.040377757
1782841388.472380877,0.060608607,-0.015874362,0.038126664
1782841388.473282337,0.061459557,-0.015340627,0.034012312
1782841388.479786396,0.061209505,-0.014446485,0.041740773
1782841388.480681181,0.056414724,-0.014535326,0.039415755
1782841388.481580496,0.057987372,-0.010540051,0.039056642
1782841388.483177662,0.059548124,-0.015293675,0.037721392
1782841388.484830618,0.059438717,-0.017769845,0.028199888
1782841388.492236614,0.058707193,-0.013890241,0.038285247
1782841388.493335247,0.059870433,-0.012602367,0.036885144
1782841388.494907379,0.059505589,-0.013246033,0.035918754
1782841388.497328281,0.057107789,-0.014708866,0.036089791
1782841388.498195410,0.056171181,-0.016309741,0.039167091
1782841388.504812956,0.056826960,-0.015471409,0.033359728
1782841388.507003784,0.054109498,-0.013990784,0.039489986
1782841388.508347511,0.059781363,-0.018094246,0.031558744
1782841388.509911060,0.057752247,-0.011352435,0.037890592
1782841388.511524677,0.060150995,-0.017339193,0.034257067
1782841388.517320633,0.058939589,-0.017569024,0.034789407
1782841388.518191814,0.054707585,-0.017046890,0.037007149
1782841388.520003319,0.055007021,-0.013393890,0.035311711
1782841388.522451878,0.056980296,-0.014414498,0.034197294
1782841388.523307323,0.056163206,-0.013030161,0.034765336
1782841388.526896715,0.056752857,-0.016246534,0.034037803
1782841388.529862881,0.057651053,-0.011095237,0.036048899
1782841388.531546116,0.056081280,-0.011933794,0.032148026
1782841388.533240557,0.059533158,-0.013984478,0.034825381
1782841388.534874439,0.060970512,-0.009918943,0.032702279
1782841388.536547899,0.059439548,-0.011889237,0.031323471
1782841388.542226553,0.058185773,-0.011111071,0.029226904
1782841388.543355703,0.058550206,-0.010355388,0.030190300
1782841388.545067787,0.060407860,-0.006745251,0.033313848
1782841388.547388554,0.062110886,-0.007394761,0.028724976
1782841388.548270702,0.056954709,-0.004637829,0.030619098
1782841388.554813862,0.061118978,-0.009922864,0.032668641
1782841388.557031870,0.059353115,-0.014499062,0.032145031
1782841388.558352470,0.059274699,-0.008857389,0.035587788
1782841388.559876442,0.057382758,-0.013557011,0.033195233
1782841388.561539888,0.061756567,-0.015012563,0.033563732
1782841388.567248106,0.063725379,-0.009500235,0.035062136
1782841388.568334579,0.061250671,-0.013847954,0.037754910
1782841388.570010900,0.057360924,-0.011802980,0.041790370
1782841388.572360039,0.059596719,-0.015739486,0.034591398
1782841388.573232889,0.056980324,-0.013501985,0.039821825
1782841388.579777002,0.059301172,-0.013789679,0.041421583
1782841388.580658913,0.059492230,-0.017511446,0.036221444
1782841388.581537962,0.058344159,-0.017857263,0.036726591
1782841388.583320379,0.060048466,-0.014998450,0.038959666
1782841388.585019827,0.056402104,-0.015706409,0.037019161
1782841388.589467525,0.053512414,-0.016695167,0.033630434
1782841388.590240002,0.055653835,-0.010629246,0.035927989
1782841388.592205524,0.056756438,-0.014716757,0.029328714
1782841388.593358040,0.058964522,-0.010451204,0.033406434
1782841388.594919443,0.060778729,-0.010139358,0.029666479
1782841388.597389936,0.059984727,-0.007778297,0.029494358
1782841388.598242760,0.056946240,-0.007086503,0.032903115
1782841388.604827404,0.058650917,-0.009847840,0.029880845
1782841388.606601000,0.061062198,-0.011249785,0.032247976
1782841388.608336687,0.061201565,-0.005811639,0.037554930
1782841388.609846592,0.059630414,-0.015164303,0.032607745
1782841388.611518860,0.062629354,-0.012240843,0.036072436
1782841388.617201805,0.064322529,-0.017938853,0.035574290
1782841388.618438482,0.064518860,-0.014075320,0.034047242
1782841388.620247126,0.063580606,-0.012658635,0.034648109
1782841388.621919870,0.061308517,-0.012446589,0.034804183
1782841388.623227596,0.062351851,-0.008412310,0.039579653
1782841388.629840612,0.059995978,-0.015446279,0.036177059
1782841388.631505728,0.061242048,-0.016798755,0.028729167
1782841388.633155584,0.063233786,-0.015210199,0.033739837
1782841388.634902000,0.062027781,-0.011120766,0.040332536
1782841388.636587381,0.066035205,-0.012246296,0.035408383
1782841388.642286301,0.059942649,-0.014418227,0.035393374
1782841388.643384695,0.059340546,-0.012322143,0.038775809
1782841388.645034790,0.057129142,-0.016519217,0.034687261
1782841388.647354126,0.058842084,-0.014830548,0.037772954
1782841388.648228884,0.058104630,-0.013691229,0.040192622
1782841388.651006937,0.056944391,-0.015431060,0.032085287
1782841388.651756287,0.057678820,-0.017709423,0.030489163
1782841388.654784203,0.057576548,-0.009037743,0.031607353
1782841388.657019377,0.057920134,-0.014845254,0.029901474
1782841388.658340693,0.059025029,-0.012540852,0.027732880
1782841388.659874201,0.056779617,-0.012266915,0.027939877
1782841388.661528111,0.059709052,-0.010280533,0.032352387
1782841388.666845560,0.059315579,-0.015328300,0.023456841
1782841388.668221712,0.061284246,-0.007442447,0.032926169
1782841388.670043707,0.060147292,-0.008771336,0.034363116
1782841388.672422171,0.060781043,-0.009826231,0.030236359
1782841388.673279524,0.056371358,-0.007454536,0.030733722
1782841388.679816961,0.061395123,-0.006596058,0.033977834
1782841388.682025671,0.060394641,-0.010390642,0.027667917
1782841388.683174610,0.059598408,-0.008080272,0.029306343
1782841388.684832096,0.060070868,-0.006650219,0.032928060
1782841388.686508417,0.059450640,-0.010006427,0.030987653
1782841388.692203522,0.059012644,-0.013538617,0.028998226
1782841388.693312168,0.061509451,-0.011085166,0.029908273
1782841388.694884062,0.059957714,-0.006706454,0.033020300
1782841388.697431326,0.062859162,-0.011069032,0.031191045
1782841388.698336124,0.057441276,-0.008072552,0.033191637
1782841388.704808474,0.061902633,-0.008628225,0.031011791
1782841388.707035542,0.064461126,-0.006303528,0.031917939
1782841388.708375216,0.061613416,-0.010368352,0.031021822
1782841388.709883690,0.054894355,-0.010605459,0.032389129
1782841388.711544752,0.061484286,-0.009192043,0.028467045
1782841388.713936806,0.058577755,-0.008842936,0.033640381
1782841388.717303514,0.059990539,-0.007850800,0.035828159
1782841388.718167543,0.057011371,-0.010748903,0.032301683
1782841388.719828844,0.057523855,-0.007336505,0.034325592
1782841388.722405910,0.056026098,-0.008296805,0.032099747
1782841388.723284006,0.059771991,-0.006468848,0.033438981
1782841388.729369640,0.056035709,-0.008299168,0.032148424
1782841388.730202198,0.061068369,-0.004400249,0.032974752
1782841388.731564760,0.059073845,-0.002571382,0.033207578
1782841388.733353853,0.058544416,-0.005916593,0.033049380
1782841388.734853268,0.059138496,-0.009919474,0.029636756
1782841388.736536026,0.061778611,-0.009685476,0.033958601
1782841388.742383480,0.056478324,-0.010102799,0.027145057
1782841388.743263721,0.058241499,-0.009661095,0.032836241
1782841388.744821548,0.059483319,-0.008330886,0.033347049
1782841388.747389078,0.058253070,-0.009557504,0.034713528
1782841388.748239279,0.055944439,-0.010243947,0.033944292
1782841388.754797459,0.060802124,-0.007246537,0.033783509
1782841388.756993294,0.058620083,-0.013289622,0.027744955
1782841388.758328915,0.056482023,-0.012043412,0.027160896
1782841388.759865046,0.056171694,-0.009461310,0.034945884
1782841388.761504889,0.054998714,-0.009836831,0.035438848
1782841388.767333508,0.059671147,-0.010509529,0.036916800
1782841388.768198013,0.059639447,-0.012650029,0.040299583
1782841388.769973993,0.058308584,-0.012736186,0.037291449
1782841388.772435904,0.058072424,-0.014458771,0.037171009
1782841388.773283243,0.057649570,-0.015981568,0.033518026
1782841388.776531935,0.059185243,-0.014231819,0.036602192
1782841388.779836178,0.058240066,-0.010780874,0.035567518
1782841388.781594038,0.059168316,-0.010168373,0.031542602
1782841388.783248186,0.056499565,-0.013365056,0.033318723
1782841388.784849405,0.056310683,-0.014093999,0.032412187
1782841388.786509991,0.055023824,-0.012164192,0.027761963
1782841388.791523457,0.057204049,-0.009196633,0.036331007
1782841388.793301105,0.054743300,-0.009662093,0.033812183
1782841388.795041084,0.056439090,-0.011258275,0.029993798
1782841388.797393560,0.060280832,-0.009655620,0.033060199
1782841388.798260212,0.059666725,-0.012898816,0.029304763
1782841388.804820299,0.056674694,-0.011508148,0.033625396
1782841388.806522608,0.054293096,-0.011116207,0.032020151
1782841388.808211803,0.058201237,-0.009693061,0.035045067
1782841388.809925318,0.057967948,-0.009254066,0.031557627
1782841388.811520576,0.059100746,-0.008871232,0.031113845
1782841388.817393303,0.059396626,-0.011406578,0.038048318
1782841388.818289757,0.060480874,-0.009855784,0.035024473
1782841388.819858313,0.058223472,-0.009646400,0.036963620
1782841388.822396994,0.061854436,-0.008833363,0.037267429
1782841388.823249578,0.059859862,-0.012035743,0.030456386
1782841388.829803944,0.060963430,-0.006446822,0.037075498
1782841388.831998825,0.058892731,-0.003386616,0.036554368
1782841388.833342791,0.061568246,-0.009483839,0.034580784
1782841388.834887743,0.059559617,-0.007486078,0.036664786
1782841388.836549520,0.060153030,-0.012452262,0.035851963
1782841388.842391014,0.062674684,-0.009057860,0.034112663
1782841388.843262196,0.061659646,-0.011674252,0.038020331
1782841388.844838142,0.061770767,-0.011768554,0.041629086
1782841388.847430944,0.060540792,-0.011013293,0.037700684
1782841388.848310709,0.058720172,-0.008305398,0.040701832
1782841388.853824377,0.058047017,-0.011425689,0.036917256
1782841388.854888439,0.056831275,-0.011628654,0.035663245
1782841388.856573343,0.061746951,-0.010712026,0.039009323
1782841388.858236313,0.059370086,-0.011175352,0.038259205
1782841388.859883308,0.059802972,-0.015979009,0.035598525
1782841388.861541986,0.059380304,-0.013339713,0.039795442
1782841388.867329359,0.060713099,-0.012308110,0.041987933
1782841388.868202209,0.060176836,-0.011385612,0.033145638
1782841388.869995356,0.060163840,-0.010195103,0.032358794
1782841388.872437716,0.059486704,-0.007214603,0.034839374
1782841388.873295069,0.057392048,-0.014269186,0.029484113
1782841388.879817486,0.061564119,-0.009177617,0.034528584
1782841388.882066965,0.057746045,-0.009722494,0.030585686
1782841388.883153915,0.060860550,-0.013150301,0.029648233
1782841388.884920120,0.057840286,-0.008750314,0.029705951
1782841388.886506319,0.063044765,-0.005997237,0.033183803
1782841388.892333984,0.055701928,-0.007566763,0.030795399
1782841388.893242598,0.057706577,-0.011390309,0.030317785
1782841388.895032406,0.057628118,-0.012266636,0.029249278
1782841388.897397518,0.056744012,-0.009972294,0.030821305
1782841388.898249865,0.056736556,-0.011845450,0.032428036
1782841388.901381731,0.055848124,-0.008535941,0.031408835
1782841388.902115822,0.061939897,-0.004155684,0.031821733
1782841388.904811382,0.057628749,-0.009095241,0.024973324
1782841388.906991959,0.055312753,-0.011748002,0.027543338
1782841388.908347607,0.059471363,-0.010564241,0.034051591
1782841388.909914255,0.061690248,-0.008848919,0.032172149
1782841388.911575794,0.059287357,-0.010350204,0.032164044
1782841388.916839123,0.055402151,-0.012856747,0.028180014
1782841388.918231487,0.059615035,-0.017853371,0.028337429
1782841388.920022964,0.058326994,-0.012892154,0.035978128
1782841388.922475815,0.060355516,-0.012838957,0.032226791
1782841388.923441410,0.059067751,-0.014901398,0.032608043
1782841388.924840212,0.057445470,-0.009561488,0.036744595
1782841388.929835320,0.055484468,-0.005816956,0.037150193
1782841388.931541204,0.059146993,-0.015111435,0.034292885
1782841388.933225632,0.056410084,-0.010017923,0.037187399
1782841388.934873104,0.056723349,-0.013602221,0.031883572
1782841388.936545134,0.057421976,-0.009464708,0.034877919
1782841388.942379713,0.058514731,-0.008962415,0.032641959
1782841388.943260193,0.058332942,-0.013822952,0.034816418
1782841388.944828272,0.061968995,-0.019077251,0.030439291
1782841388.947418213,0.057917055,-0.018081393,0.033630200
1782841388.948366642,0.057374496,-0.014308120,0.037031542
1782841388.949833155,0.057114532,-0.011930451,0.031881110
1782841388.954809666,0.058139039,-0.014509853,0.033763885
1782841388.957056046,0.057904215,-0.014142259,0.030173555
1782841388.958171368,0.058433984,-0.010704120,0.032199130
1782841388.959839821,0.060294970,-0.007373361,0.037218182
1782841388.961504698,0.058321552,-0.014544634,0.033553345
1782841388.963881969,0.059483980,-0.015188438,0.033861163
1782841388.967421532,0.058596316,-0.012840293,0.035513409
1782841388.968343735,0.058083505,-0.015107077,0.030768170
1782841388.969940901,0.056927370,-0.008249987,0.036712512
1782841388.972430706,0.058562868,-0.014646176,0.035134283
1782841388.973310709,0.057358932,-0.012885610,0.032102230
1782841388.979286671,0.064552524,-0.012915231,0.036068544
1782841388.980053663,0.060723331,-0.006527726,0.037772769
1782841388.981649637,0.060046909,-0.010546700,0.032852818
1782841388.983374119,0.057898679,-0.007257612,0.030537128
1782841388.984899282,0.056501214,-0.010249650,0.029969333
1782841388.986575603,0.059085685,-0.017794665,0.027603117
1782841388.992358923,0.059665899,-0.012723017,0.029689478
1782841388.993221045,0.058749699,-0.013154641,0.030070809
1782841388.995019913,0.056843795,-0.009279815,0.030449028
1782841388.997378349,0.057627846,-0.013395771,0.030454842
1782841388.998269320,0.057917968,-0.009726876,0.028804035
1782841389.004817724,0.058484677,-0.007362433,0.031701057
1782841389.007068157,0.061330484,-0.008421218,0.027132570
1782841389.008159399,0.055759503,-0.012256097,0.031248905
1782841389.009897947,0.056502100,-0.010583656,0.026336322
1782841389.011625290,0.057293922,-0.007204411,0.030163164
1782841389.017407417,0.059790187,-0.006718868,0.030835050
1782841389.018303156,0.059674157,-0.008448000,0.030591608
1782841389.019906521,0.060435978,-0.009657309,0.027969501
1782841389.022446632,0.057824544,-0.011049479,0.026317607
1782841389.023302317,0.057906546,-0.006795311,0.032459177
1782841389.025556087,0.059337359,-0.007226700,0.025919935
1782841389.029824018,0.058391053,-0.006752185,0.027448081
1782841389.031507254,0.062270890,-0.006103684,0.029233824
1782841389.033218145,0.061559241,-0.005674235,0.032517256
1782841389.034834862,0.059796321,-0.008413753,0.028427193
1782841389.036512136,0.063728990,-0.007764791,0.032012469
1782841389.041682005,0.061313993,-0.009226758,0.032216243
1782841389.043242693,0.062754477,-0.009209371,0.033368678
1782841389.045060635,0.062052552,-0.012388617,0.029554748
1782841389.047378778,0.061394778,-0.014720703,0.026655222
1782841389.048260450,0.062385272,-0.011788881,0.032166398
1782841389.054855824,0.066047139,-0.013727267,0.034764579
1782841389.056529999,0.061813783,-0.009729312,0.035524034
1782841389.058297634,0.061472110,-0.010423641,0.032752939
1782841389.059897184,0.065181887,-0.008673986,0.033777805
1782841389.061570168,0.066818127,-0.015096634,0.032076593
1782841389.067437410,0.064185436,-0.009183855,0.034276939
1782841389.068301678,0.065708985,-0.016397364,0.033426462
1782841389.069866419,0.063242622,-0.015190543,0.030988367
1782841389.072422743,0.063077644,-0.010455574,0.035555710
1782841389.073337555,0.058126267,-0.013609926,0.033977620
1782841389.079829693,0.062080043,-0.011094637,0.035950395
1782841389.081522942,0.059626006,-0.018902117,0.031460362
1782841389.083196402,0.059915707,-0.016138255,0.030745288
1782841389.085072756,0.060246800,-0.013498380,0.031677644
1782841389.086510420,0.061800937,-0.013359612,0.034697671
1782841389.088812351,0.063696627,-0.014357204,0.031635672
1782841389.092397213,0.062248047,-0.017263685,0.031181261
1782841389.093276739,0.064608493,-0.019239976,0.032467935
1782841389.094865084,0.061749153,-0.012302061,0.031818910
1782841389.097404242,0.062996677,-0.010955513,0.032253594
1782841389.098284483,0.064242934,-0.007978793,0.037692031
1782841389.103463411,0.062453593,-0.009822827,0.034551987
1782841389.104864597,0.064176861,-0.010577606,0.031536765
1782841389.106569290,0.064986971,-0.009818607,0.029115481
1782841389.108255625,0.063215897,-0.010806767,0.031928876
1782841389.109884739,0.067280514,-0.007949321,0.027135962
1782841389.111562729,0.063997254,-0.012976674,0.030168758
1782841389.117310286,0.064144768,-0.004756977,0.034842784
1782841389.118207932,0.062975034,-0.005885837,0.034431647
1782841389.119999170,0.061352870,-0.012144616,0.026908667
1782841389.122371912,0.059367758,-0.007641850,0.026493090
1782841389.123250008,0.063586753,-0.008851988,0.031652649
1782841389.129829168,0.065797927,-0.016340547,0.027628430
1782841389.131514072,0.060905708,-0.010129831,0.030054325
1782841389.133206367,0.060825738,-0.005354609,0.027553569
1782841389.134886265,0.059403808,-0.007450033,0.026274474
1782841389.136499643,0.059801308,-0.005701866,0.028113739
1782841389.142341614,0.061098137,-0.011950434,0.024711663
1782841389.143203259,0.065175508,-0.008495330,0.025662783
1782841389.144987106,0.057290364,-0.008142154,0.027196243
1782841389.147370338,0.058282548,-0.009611069,0.026497485
1782841389.148264408,0.059343609,-0.009149126,0.025766490
1782841389.150405884,0.062185366,-0.005974906,0.027378589
1782841389.154850006,0.062803064,-0.011102934,0.026366211
1782841389.156568050,0.058772195,-0.008881829,0.028941713
1782841389.158241034,0.061272294,-0.012024505,0.030938379
1782841389.159920216,0.059434992,-0.013835312,0.027916898
1782841389.161493063,0.061061178,-0.011035956,0.028219908
1782841389.166024685,0.058636325,-0.012584833,0.028492296
1782841389.166835546,0.062318340,-0.013548833,0.023263115
1782841389.168335915,0.058022919,-0.011292586,0.023992396
1782841389.169832706,0.059377729,-0.010185411,0.024107217
1782841389.172384024,0.059063824,-0.012806937,0.023110079
1782841389.173254728,0.058155950,-0.012189593,0.024491730
1782841389.179843903,0.063305293,-0.012191298,0.026356036
1782841389.181516886,0.061306640,-0.013875043,0.028183834
1782841389.183202982,0.062799342,-0.013703602,0.029015489
1782841389.184883118,0.060861196,-0.012712408,0.030372349
1782841389.186559200,0.062744084,-0.008949023,0.031419746
1782841389.192340851,0.061634046,-0.017762352,0.024034073
1782841389.193230152,0.070609043,-0.013550252,0.030322970
1782841389.195016623,0.071372801,-0.017749947,0.028134294
1782841389.197365046,0.079268632,-0.013260669,0.032337150
