time,Fx,Fy,Fz
0.0,-0.04390024171588142,0.018056073170700272,-0.004864329625805528
0.0009558200836181641,-0.04375673284040577,0.017457672695813685,-0.0051561047759679955
0.003539562225341797,-0.04545584685575272,0.020199726210074414,-0.0043067035307670296
0.005196094512939453,-0.043413839335668336,0.01711053524603288,-0.005546209092637598
0.006951570510864258,-0.039386153763982266,0.017747819361750825,-0.0053141436392504645
0.012524127960205078,-0.044642618466039403,0.02044154572434578,-0.0027565046942075863
0.01345062255859375,-0.04419386830491032,0.020003705728168186,-0.005137232143781241
0.015110969543457031,-0.04354823701584583,0.017875842924625268,-0.005046977420985011
0.017646074295043945,-0.04433250486255519,0.018812419168494517,-0.0036857198208232445
0.018529176712036133,-0.043061980634097705,0.018216496161515456,-0.0035123582711864406
0.021271705627441406,-0.04482049664365833,0.018349848461604833,-0.005551313086281278
0.022148609161376953,-0.0462161650055866,0.0172124422849162,-0.007193829994413408
0.025133609771728516,-0.04378533113347639,0.019463400958941345,-0.00628968250472103
0.026787281036376953,-0.044371844831409435,0.01791299380746758,-0.005461194748182984
0.02851390838623047,-0.044772087442020665,0.018388514533869114,-0.004559434954075774
0.030138731002807617,-0.046113189585435775,0.019187987696387614,-0.004159161407110092
0.03189802169799805,-0.043119471661697086,0.015706914673958478,-0.0037898962209836976
0.037245988845825195,-0.04550827496532281,0.01754841708711587,-0.0041705001102340005
0.03867006301879883,-0.043945967520439805,0.016081003216943897,-0.006435461036650691
0.040086984634399414,-0.04296731218652699,0.017870697471409864,-0.0036992321837625492
0.04273796081542969,-0.04284869011008523,0.018809280027698865,-0.004391769047869318
0.043656110763549805,-0.04152969799431818,0.01829198515340909,-0.0042033003420454546
0.045058488845825195,-0.04400683011832446,0.017738371840362747,-0.0034923222048366203
0.04996204376220703,-0.04312535013895782,0.017601901320926386,-0.0048044341254480285
0.050876617431640625,-0.04309113165176715,0.017013151546332046,-0.005608209071428572
0.05360126495361328,-0.042654739748101446,0.01810011635764436,-0.006141609495056598
0.055191993713378906,-0.04424869672273699,0.01975116864262295,-0.0022539083931575193
0.056962013244628906,-0.04544510917294837,0.019293082371497655,0.0002250755974967998
0.062461137771606445,-0.04544096946380697,0.01956465014039791,-0.0012672324195004939
0.0636301040649414,-0.045588046319034854,0.020156090859884297,-0.0018179257290814167
0.06527113914489746,-0.041440324283464565,0.01777724467874016,-0.004168549562204724
0.06763601303100586,-0.04382312073590293,0.018015025558458245,-0.004186165124910778
0.0686028003692627,-0.04383021192077088,0.021168804847537474,-0.0012885275374732337
0.07012009620666504,-0.04599034601753881,0.019789138284502586,-0.001411577461184589
0.07499527931213379,-0.04407427399985692,0.018655615369294606,-0.0007501206450135928
0.07590770721435547,-0.04416673715202271,0.01701353189850958,-0.0016780109882185948
0.0785377025604248,-0.04229506113982276,0.017811144461246306,-0.0055123425844703896
0.08011221885681152,-0.04436606597001763,0.018681671656084656,-0.004933319433862434
0.08184599876403809,-0.04426058557142857,0.019196736,-0.0022139564285714288
0.08425045013427734,-0.042869777082775326,0.01959739556361305,-0.0031089849742128505
0.08539366722106934,-0.04427720156726233,0.01707168716283059,-0.004589832015725518
0.0875244140625,-0.04423977371916593,0.020413458639751553,-0.003344906094202898
0.08856964111328125,-0.04453829222138421,0.020870075385093168,-0.0016269181521739126
0.09028291702270508,-0.04459080608345753,0.018825650326514023,-0.005750470217043761
0.09178805351257324,-0.04222329661812991,0.0139634973503212,-0.006279926660670949
0.09340739250183105,-0.04248154867843484,0.017402594093262724,-0.00262476662959694
0.1001424789428711,-0.042405221642663235,0.01855723007601086,-0.005031442572367481
0.1018369197845459,-0.04456406241628702,0.018882702317482916,-0.001247130116457859
0.10358762741088867,-0.04489556779327683,0.019668974578365177,-0.002988937073696308
0.10513687133789062,-0.04571957231869689,0.01832693292351275,-0.002072110242492918
0.10673046112060547,-0.04368835240460948,0.017311720558258643,-0.0030974174596670933
0.11243724822998047,-0.04401232837516474,0.01661844073993264,-0.0029331404732757358
0.11359238624572754,-0.04493197308595695,0.019531775635964272,-0.0010779368336506076
0.1150660514831543,-0.04287877038672769,0.01911204803432494,-0.0021256319885583526
0.11777043342590332,-0.041535357313223734,0.018533912356540384,-0.0022374186773409578
0.11900448799133301,-0.043402236485865976,0.01840806837064141,-0.004550884038312527
0.12040591239929199,-0.04485103104291906,0.01903163897064169,-9.223464420522858e-06
0.12531328201293945,-0.04195522535853379,0.017702361112256586,-0.0018449401953035509
0.12701129913330078,-0.04256433441136363,0.019948656373863637,-0.0009169524011363637
0.12864923477172852,-0.045635186988360395,0.01970928990501509,0.0019067138735450499
0.1301579475402832,-0.04261365262654232,0.018642133496843613,-0.000484136018507891
0.13179993629455566,-0.043859346749196594,0.018652289741372084,-0.0015617369202179684
0.13765192031860352,-0.043715005696974146,0.017400952888072856,-0.004395183133960047
0.13882899284362793,-0.04421657228462919,0.019402521054412373,-0.0023679434173456706
0.14006376266479492,-0.04567378310164342,0.02184850532122635,-0.00033994543336555733
0.14191532135009766,-0.04226570450207469,0.019239563430349733,-0.003089814325429757
0.14340853691101074,-0.04284398765565837,0.019026445010960857,0.0003864654136654807
0.14841723442077637,-0.043490842661315754,0.0187715947218002,-7.517518904973488e-05
0.14933562278747559,-0.044044949634836184,0.018067910166900028,0.000628506804816578
0.15184473991394043,-0.04322840633929078,0.022802645473475176,0.002260201168794326
0.15347695350646973,-0.04333773797292472,0.02149711270038679,0.0006497872523058613
0.15515780448913574,-0.04432307258474939,0.01775027610067114,0.0005455862378980437
0.15677618980407715,-0.04455059735261479,0.021125959139963936,0.002147691583714801
0.162703275680542,-0.042646255905486465,0.019239835016093634,-0.00046974624096561817
0.16389179229736328,-0.04196869697706422,0.01740024840940367,-0.0011884824266055046
0.16524958610534668,-0.04039322943405963,0.01856420730203555,-0.0006559313514908257
0.16675281524658203,-0.04326385523606745,0.020394428947413546,0.0011947433366676194
0.1685173511505127,-0.0419874862972973,0.020544089567567567,0.0022840795295295297
0.17638254165649414,-0.04187275192730053,0.020300246339866556,0.0009317514273005282
0.17765569686889648,-0.043533887934580816,0.019966407400766172,0.0018383528270222483
0.1787109375,-0.0434240302714012,0.019358301607632238,0.0023917241230293207
0.18021678924560547,-0.042409021700027874,0.018535669336771674,0.0005201498385837748
0.18189191818237305,-0.04412853936689696,0.01795026941246509,0.0004162623976186976
0.18354487419128418,-0.04356250627298686,0.019405895457452884,-0.0006187508529411766
0.19318270683288574,-0.043369032487442415,0.019838920149353546,0.0008286346950512706
0.19462251663208008,-0.04317624630640352,0.021101178356524208,-0.0006969275731932415
0.19576525688171387,-0.042930757503232296,0.022613919729061918,-0.00022301253368768852
