source_timestamp_sec,Fx,Fy,Fz
1783619906.931310415,0.103538954,-0.001239123,0.072299698
1783619906.932957172,0.098779505,-0.000256986,0.075428210
1783619906.934601784,0.098946939,0.001919446,0.073089187
1783619906.936274290,0.100317737,0.001217203,0.074882546
1783619906.937935352,0.099631317,-0.000465611,0.072381743
1783619906.939598799,0.097757119,0.001320721,0.072839844
1783619906.941277266,0.101818374,0.000883961,0.074242929
1783619906.943024158,0.101395328,-0.002441983,0.071743951
1783619906.944647074,0.096589505,0.001864881,0.075061472
1783619906.946271658,0.099433344,0.000540885,0.070712193
1783619906.947993994,0.098737028,-0.000820986,0.073667376
1783619906.949618340,0.096539273,-0.002112695,0.073223171
1783619906.951320887,0.099343309,-0.001484159,0.069012290
1783619906.952942133,0.099877562,-0.002406551,0.072255238
1783619906.954606771,0.098552080,0.002486529,0.073714307
1783619906.956270218,0.096127605,0.002816779,0.077184408
1783619906.957936287,0.096295341,-0.000880801,0.075604891
1783619906.959656000,0.100109349,-0.002305285,0.073726744
1783619906.961313009,0.100289060,0.000364782,0.073047707
1783619906.962938070,0.099592738,0.000817848,0.072224340
1783619906.964598179,0.097708723,-0.001603380,0.073346230
1783619906.966264009,0.100968341,-0.000109337,0.073831865
1783619906.967984438,0.097407888,0.001621763,0.073350966
1783619906.969632149,0.097214936,0.000761031,0.073964617
1783619906.971269131,0.097740437,-0.000212484,0.073194439
1783619906.972932100,0.099820893,-0.005450685,0.072499584
1783619906.974598408,0.100517313,0.000169187,0.072914494
1783619906.976301670,0.095645813,0.000844528,0.074414985
1783619906.977907896,0.099023450,-0.003516380,0.071678817
1783619906.979599476,0.097979501,-0.001931797,0.073067410
1783619906.981263161,0.100065173,-0.003552394,0.074004567
1783619906.982931137,0.099695820,-0.002145049,0.072415728
1783619906.984600067,0.099664136,-0.002269813,0.072216712
1783619906.986303329,0.097456603,0.000462448,0.073590560
1783619906.987971306,0.100227702,-0.003060984,0.071503491
1783619906.989624739,0.100911934,-0.001654069,0.072566818
1783619906.991278410,0.100050236,-0.003504145,0.069781728
1783619906.992973566,0.098549479,0.001006475,0.073673653
1783619906.994611263,0.097505272,0.000205021,0.073291594
1783619906.996268749,0.103779771,-0.003431393,0.070183891
1783619906.997940063,0.103398087,-0.004406281,0.070848012
1783619906.999607801,0.099112627,-0.000338039,0.071147401
1783619907.001273632,0.097035268,0.000605625,0.072372729
1783619907.002902985,0.097460685,0.001989134,0.073341920
1783619907.004602909,0.098218058,0.001139399,0.076435573
1783619907.006265402,0.097545030,0.003494048,0.077033116
1783619907.007933617,0.100132093,-0.002366817,0.071716221
1783619907.009601831,0.097800751,-0.000236797,0.075253738
1783619907.011339426,0.102681571,-0.000813465,0.073640660
1783619907.012969494,0.102726393,-0.002417761,0.069682904
1783619907.014611006,0.100517921,0.002477385,0.072718580
1783619907.016268015,0.100695015,-0.001482769,0.070884109
1783619907.017933607,0.097099580,0.002351745,0.072040218
1783619907.019600153,0.100130738,-0.002795669,0.069731970
1783619907.021264076,0.101724409,-0.001422067,0.069021316
1783619907.022932053,0.101450845,-0.002209764,0.069785787
1783619907.024598122,0.098264879,-0.001771642,0.070959622
1783619907.026291370,0.101131321,0.001052903,0.073834116
1783619907.027951717,0.098277893,-0.003664687,0.070832931
1783619907.029600620,0.101140159,0.000510129,0.071957428
1783619907.031264544,0.100521636,-0.002949357,0.069195379
1783619907.032936811,0.100792277,-0.002513973,0.070690800
1783619907.034598589,0.101067800,-0.000407065,0.072200639
1783619907.036308050,0.100014350,-0.000969922,0.072110036
1783619907.037936211,0.100718919,-0.001103202,0.068960178
