-0.2005342046190802,-0.6610956826502087,0.5394100266681612,-7.956039010918886,-2.8205848823584585,39.04850097506747
-0.2019661757460982,-0.6611496160277726,0.5387398216392845,-7.959623835913912,-2.8114159001547856,39.04760317081712
-0.20192149196982354,-0.6624302223578838,0.5383697522594035,-7.968087830472512,-2.8089166779372854,39.05414035178728
-0.20162317716792227,-0.6626765012632309,0.5385397284273803,-7.969309956097899,-2.810748707536755,39.05263025845215
-0.20052167373687058,-0.6635726973037421,0.5392865113952756,-7.96787010060057,-2.8118139708422145,39.04779750025064
-0.19991767470955832,-0.662766515448913,0.5399083993808925,-7.963420116633847,-2.816390168845877,39.04713298302703
-0.19990165540136395,-0.661264135876745,0.5391419101261348,-7.958366433321461,-2.819986199116335,39.04389901563056
-0.20140792806267716,-0.661866426102817,0.5392856369706989,-7.960623877537547,-2.811795564135909,39.049973491964494
-0.2007672501783818,-0.6635171785610915,0.5383893199566752,-7.974959508236273,-2.8148401060821837,39.052843972791955
-0.20035125404112006,-0.6635003168114277,0.5384631609105318,-7.97186453209132,-2.8194327680785936,39.05104596342265
-0.20030224769733845,-0.6623772684889286,0.5394207094319912,-7.96467424116641,-2.819630477737337,39.050588438760045
-0.19983761417217585,-0.6624080845365673,0.5390518465847521,-7.960221692872344,-2.8179643662630003,39.046407148128154
-0.20119183899395196,-0.6616931001167741,0.539398502195999,-7.959185942642092,-2.811809548493471,39.04602251237422
-0.20133376452952567,-0.6615202729721371,0.5396085179534554,-7.959093713216931,-2.8113332446469377,39.04898065508396
-0.20092440532371406,-0.6625745583669095,0.5390480364015698,-7.964258367227093,-2.812314694481715,39.05090625616304
-0.19966868724465325,-0.6639777617818118,0.5389450106844307,-7.972086240584254,-2.820413005003034,39.052294979369194
-0.200187899478376,-0.6624576629053802,0.539891596621126,-7.963300168594793,-2.8177249195539207,39.04868899533368
-0.20004331377431783,-0.6614577709805968,0.5395497100006044,-7.9600109677724555,-2.8223838716532295,39.047940260524456
-0.20185493904903534,-0.6610521129128335,0.5398642132915557,-7.9567942599158,-2.8121953974379603,39.04985178993315
-0.20173108411945423,-0.6624632531286031,0.5382406266785413,-7.967003731646834,-2.8064004910530134,39.04741950406417
-0.2007022186286003,-0.6638314296448229,0.5381844515507669,-7.97170579443611,-2.8119965433210847,39.05125343705766
-0.1995718800817429,-0.6633392474747449,0.5395796040725709,-7.966719477503969,-2.82191294374727,39.050802525788626
-0.1989809052278104,-0.6613171586108207,0.5400645682512224,-7.955309845527559,-2.827636793774516,39.03902482198254
-0.20257007354542614,-0.6601125579918175,0.5389165892055632,-7.953955999885869,-2.808677208446191,39.052548564982644
-0.20154342078566556,-0.6633022104313973,0.5376802360147237,-7.975154014462531,-2.8093821711662414,39.056375564248256
-0.19968086960844694,-0.6631149727582935,0.5392591998649389,-7.966586513000948,-2.820443513976856,39.04805439366915
-0.2002426113122702,-0.6621648351477831,0.5402950631065667,-7.960297479932084,-2.8157855993100265,39.046297533163504
-0.20075025535486596,-0.6614009730735423,0.5390740409947186,-7.957635985883101,-2.8140370165046313,39.04550954358809
-0.20056002210989596,-0.6622374415743351,0.538959629135877,-7.964354495439083,-2.815099460579605,39.05196517246425
-0.2005739883439986,-0.6617568060734871,0.5392161216703801,-7.956809122385307,-2.815110011318251,39.04727154057704
