time,Fx,Fy,Fz
0.0,0.804169871,-0.258355745,0.624265903
0.0017349720001220703,0.809681914,-0.269496937,0.639894105
0.0031821727752685547,0.805721539,-0.266656575,0.632722047
0.009533882141113281,0.811960456,-0.271193599,0.644524248
0.010528802871704102,0.828902441,-0.289443535,0.689932447
0.011730432510375977,0.849239593,-0.297407846,0.691769736
0.013284683227539062,0.845874436,-0.302034752,0.716348895
0.014862537384033203,0.849590477,-0.301794907,0.719198448
0.016602277755737305,0.874654115,-0.308742411,0.710772975
0.02214217185974121,0.883148241,-0.321692809,0.756495053
0.02336430549621582,0.900733788,-0.329431646,0.766758068
0.02501082420349121,0.924935585,-0.333900793,0.794404155
0.027137041091918945,0.927066026,-0.335402818,0.807433462
0.028303146362304688,0.93988997,-0.339621379,0.832706798
0.0347137451171875,0.958984043,-0.343021333,0.84450243
0.0359952449798584,1.018204683,-0.340261265,0.915280965
0.03698134422302246,1.029143721,-0.339233116,0.938238004
0.038172006607055664,1.025363494,-0.335119388,0.962103845
0.04000544548034668,1.037638137,-0.32832477,0.995551
0.04147624969482422,1.054445808,-0.329762914,1.006869464
0.046919822692871094,1.061292373,-0.324969993,1.041714549
0.048566579818725586,1.071354136,-0.318500579,1.079053424
0.05007791519165039,1.088068802,-0.322109885,1.100028463
0.0515286922454834,1.090107372,-0.315686782,1.126905784
0.05327320098876953,1.096630962,-0.314535186,1.146901948
0.05825948715209961,1.116716231,-0.312666888,1.16651419
0.06007027626037598,1.135575442,-0.309581576,1.231684917
0.061711788177490234,1.139058633,-0.307684827,1.248166103
0.06332159042358398,1.134961181,-0.306662447,1.288170884
0.06490588188171387,1.14229584,-0.301462706,1.299561703
0.06654715538024902,1.162385754,-0.301696812,1.321052287
0.0720522403717041,1.159974891,-0.295303244,1.35640837
0.07322835922241211,1.183646566,-0.287159968,1.406064376
0.07487058639526367,1.174367904,-0.285071317,1.438651235
0.07708501815795898,1.178944834,-0.27854548,1.454202433
0.07822561264038086,1.189970422,-0.27893107,1.467096175
0.08475542068481445,1.192266889,-0.272344476,1.503415086
0.08597588539123535,1.197450593,-0.250072086,1.59064462
0.08696222305297852,1.200421944,-0.248226406,1.608551751
0.08820176124572754,1.220088162,-0.24125931,1.632191391
0.09006428718566895,1.217473833,-0.234804183,1.669028982
0.09162282943725586,1.211492659,-0.228793381,1.693878641
0.0969548225402832,1.233340005,-0.227409006,1.715516516
0.0985877513885498,1.240676125,-0.21629623,1.77948361
0.09996700286865234,1.247652058,-0.216687791,1.786431348
0.10160040855407715,1.252981746,-0.214732845,1.812707687
0.1032724380493164,1.257135348,-0.211963251,1.840876298
0.10956215858459473,1.261844779,-0.212563889,1.859749523
0.11062908172607422,1.292009604,-0.206397192,1.904054785
0.11155533790588379,1.290358585,-0.203392789,1.940473763
0.1131887435913086,1.297240559,-0.196161495,1.955159055
0.11498260498046875,1.314811854,-0.197380393,1.977287426
0.1166677474975586,1.316787772,-0.190827394,2.017978198
0.12039351463317871,1.3202921,-0.186365115,2.045838593
0.12200021743774414,1.333918707,-0.182519154,2.064702881
0.1233208179473877,1.343173929,-0.178454469,2.093617222
0.1249849796295166,1.341199335,-0.171932834,2.135401495
0.12717342376708984,1.350714753,-0.162409503,2.141282146
0.1281437873840332,1.366235872,-0.161670675,2.181025509
0.13472723960876465,1.361907222,-0.154499713,2.215918793
0.13606023788452148,1.389190465,-0.144529887,2.343747269
0.1370389461517334,1.401644371,-0.13882419,2.369518949
0.13823914527893066,1.412881454,-0.13443254,2.384191632
0.139847993850708,1.412745608,-0.132947431,2.432508782
0.1414806842803955,1.424911873,-0.124509681,2.449066177
0.14694976806640625,1.436715436,-0.122053611,2.459309684
0.14818024635314941,1.432823851,-0.110936416,2.537431702
0.1501150131225586,1.439443438,-0.110511951,2.563630134
0.15168118476867676,1.455669379,-0.106836511,2.593519032
