time,Fx,Fy,Fz
0.0,0.1842275311219727,-0.04426650002774109,0.1365034708969617
0.0016813278198242188,0.18817199474399657,-0.04559425162035449,0.1303146579995712
0.003381013870239258,0.18949136890803644,-0.04787758105550953,0.12871152572245237
0.008246898651123047,0.18837192379388545,-0.046460678154155305,0.12925875382043922
0.00952768325805664,0.18755947259574468,-0.046224672782978725,0.12905411359574467
0.010840654373168945,0.18815400172951674,-0.04621882037412639,0.12763333126423793
0.012096881866455078,0.19126462267241637,-0.046265715649368024,0.1257584001188104
0.013306140899658203,0.1907643769349315,-0.04734233874828767,0.12368605660702055
0.014979839324951172,0.19292751356918506,-0.04786012019227504,0.12316800360611206
0.016640424728393555,0.1922744845934889,-0.04878316034140017,0.12188406286574474
0.01833486557006836,0.19213341913009163,-0.048906444642847074,0.1213320415106413
0.02207040786743164,0.19122928617874257,-0.04905692066865108,0.11832250267533033
0.023347854614257812,0.19220758091240242,-0.05007799743451865,0.12004493543538594
0.025049209594726562,0.19231109890798787,-0.04861061971890799,0.1187566625611729
0.02687525749206543,0.19332587729169654,-0.04829778295597304,0.11778730334232038
0.0283358097076416,0.1929339839175215,-0.048765794520654285,0.11865166174189076
0.030004024505615234,0.19408825669557872,-0.04698526660912419,0.11690020395043649
0.034555673599243164,0.1955743741015572,-0.049622403287068385,0.11710742143601896
0.03574943542480469,0.1965653048936882,-0.04898290943878327,0.1157446952641825
0.0369570255279541,0.19361438042904944,-0.047005984088973385,0.114561696916654
0.0384221076965332,0.19603946541083744,-0.046641487020689654,0.1126717298799437
0.04010343551635742,0.19951354557723128,-0.049929628637192594,0.11300690225670075
0.041771650314331055,0.19816785166461215,-0.04961403862417318,0.11285924350962118
0.04355001449584961,0.2024097261682566,-0.05102326338545555,0.11254452165242639
0.04710078239440918,0.19917588688276983,-0.04913402998538314,0.111886734177617
0.048538923263549805,0.19781471732097025,-0.050206350888309124,0.11097355845818643
0.05000805854797363,0.20155988276910736,-0.04967496680936406,0.10946648587689616
0.05168294906616211,0.20188279577628107,-0.048609823872101096,0.10842214448507152
0.05335402488708496,0.20111853597124602,-0.049369542985768226,0.106612750041824
0.05960822105407715,0.20027379664534883,-0.05136513580980066,0.1045043414177741
0.06100940704345703,0.20129754211585643,-0.05174106245343026,0.10400795790095411
0.06229567527770996,0.20020725008736265,-0.049071800376923075,0.10339930461304944
0.06355023384094238,0.20337461846868132,-0.04936513663846154,0.10223328661277473
0.06505966186523438,0.2048278449580068,-0.050896874536744054,0.10082393277051603
0.06673932075500488,0.20274612298959838,-0.05203995165905807,0.10128646000317827
0.06842803955078125,0.20368346655973327,-0.0532823915638479,0.09755067141926788
0.07209205627441406,0.20545605452005064,-0.05010514288841987,0.09918121339763612
0.0733799934387207,0.2031326767296619,-0.05084386009345932,0.10054067173763473
0.07510805130004883,0.2038139848062279,-0.05208254802929936,0.09945344893347487
0.07666397094726562,0.20611112691442088,-0.0514800267603211,0.09863232679372133
0.07840561866760254,0.20745103215034869,-0.0520255315832636,0.09515746799107391
0.0800776481628418,0.20833040604320113,-0.052218391234419265,0.09443217106501417
0.08455133438110352,0.20591849507185464,-0.05050352816715217,0.09547721762519074
0.08573555946350098,0.20779895158229766,-0.04851201372597757,0.09897007103364655
0.08696126937866211,0.20566500258153986,-0.05215431404986359,0.09491199720460747
0.08841824531555176,0.20800685796329468,-0.05230958152870357,0.09179950254294524
0.09009075164794922,0.21052352946687108,-0.05418841026503133,0.0888677938885482
0.09173846244812012,0.20967105919176202,-0.05321826278306636,0.08770198995789473
0.09358882904052734,0.21080335378208614,-0.05294648722420948,0.08605330868021177
0.09707260131835938,0.20902637289749562,-0.05364125266846244,0.08828734794700058
0.09853053092956543,0.2097673457146345,-0.048888917059056916,0.09188409303631924
0.10020208358764648,0.21051339824889426,-0.0500198279605951,0.08610810585015413
0.10170364379882812,0.21233144543333332,-0.0532919534,0.07934953815
0.10340404510498047,0.21285475527666575,-0.052668779890732105,0.08034051381875515
0.10957932472229004,0.2120656409324924,-0.05270706372733574,0.08163777926656501
0.11100578308105469,0.21368323854303065,-0.0519319949564509,0.07901813506917493
0.11230850219726562,0.21452815321334667,-0.05255708393755359,0.07632129833681052
0.11354613304138184,0.2159651159231209,-0.0531340793875393,0.07498425681366105
0.11499691009521484,0.2157804897755646,-0.05132597209973348,0.07829002049067191
0.11667609214782715,0.2155449475506357,-0.052650731310390185,0.07519730835686103
0.11841011047363281,0.2155050396915848,-0.05230421656357682,0.07368446768674355
0.12206602096557617,0.21656938623741107,-0.051738845964696224,0.07310345865489874
0.12330889701843262,0.21433552995481336,-0.053282338540275045,0.07359027125820937
0.1252756118774414,0.21335046676228323,-0.05149726612572254,0.07327760665534681
0.12680649757385254,0.21691510964209593,-0.052585615208703376,0.06991337430373001
0.12847375869750977,0.21694946320476122,-0.054295255166934425,0.0693238269085731
0.13016343116760254,0.2181468608442081,-0.05556841588818626,0.06728468601681517
0.13314008712768555,0.21855552683846155,-0.05429082227692308,0.0679909061
0.13431334495544434,0.21674731235539926,-0.05352603913239553,0.06972389499641428
0.1354200839996338,0.2164973876131568,-0.05326126267894084,0.07030845345869535
0.13667082786560059,0.219053542541224,-0.05355946225572348,0.06680340804010175
0.13845610618591309,0.2202918612466598,-0.05589807668550874,0.06138401753956835
0.14016175270080566,0.21910113485974755,-0.05526759407012623,0.06176865463141655
0.1419219970703125,0.21803738396633468,-0.05558320161200729,0.057997584866460936
0.14347457885742188,0.21969854006071532,-0.05512863434539948,0.06056122344663974
0.1471700668334961,0.22005985344384266,-0.05491311879418472,0.0614093970718358
0.1485157012939453,0.22052353426881416,-0.05443839693443557,0.06018175628050171
0.1500380039215088,0.2213087803321279,-0.053452829431650514,0.061107902815998844
0.15175890922546387,0.21969930851511757,-0.05370625038633818,0.058731286858902575
0.15349364280700684,0.22104922063201077,-0.05506655718009415,0.05577925797955616
0.15516972541809082,0.22065107599604564,-0.05280738808441064,0.05403135347863118
0.1596064567565918,0.22076001245569274,-0.054438802186831274,0.05630579674595336
0.16112184524536133,0.22084227211875562,-0.05374017311666168,0.05237683964313491
0.16241455078125,0.22269439401583935,-0.052893578077923914,0.0478784326151888
0.16367650032043457,0.22325290919007212,-0.05310020793508698,0.04561908738226559
0.1651744842529297,0.21957696959784173,-0.054644147576258996,0.04957517631064748
