sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121198.102644682,-0.080869223,-0.322168312,-1.403556658,,,,,,,,
,,1781121198.119336605,-0.032179963,-0.328084838,-1.395868977,,,,,,,,
,,1781121198.131678581,0.029136269,-0.325891479,-1.408933861,,,,,,,,
,,1781121198.152667284,0.091338740,-0.325171296,-1.405841564,,,,,,,,
,,1781121198.168281078,0.134485073,-0.325416152,-1.404103913,,,,,,,,
,,1781121198.181661844,0.211704527,-0.309196287,-1.390601435,,,,,,,,
,,1781121198.202715397,0.260899685,-0.323332287,-1.373329437,,,,,,,,
,,1781121198.219309807,0.305123925,-0.307681966,-1.369509590,,,,,,,,
,,1781121198.235977411,0.342928988,-0.310497916,-1.349662267,,,,,,,,
,,1781121198.248188734,0.380961071,-0.310476205,-1.336526319,,,,,,,,
,,1781121198.265044451,0.432115687,-0.326507483,-1.318135986,,,,,,,,
,,1781121198.281611919,0.539319616,-0.411474991,-1.301970200,,,,,,,,
,,1781121198.302590370,0.528639443,-0.434005445,-1.298630859,,,,,,,,
,,1781121198.314941645,0.424137599,-0.360322363,-1.315668343,,,,,,,,
,,1781121198.331678391,0.358403786,-0.286393844,-1.338995804,,,,,,,,
,,1781121198.348328829,0.387011726,-0.296632993,-1.312713701,,,,,,,,
,,1781121198.369236231,0.450091218,-0.347561610,-1.312488054,,,,,,,,
,,1781121198.381620884,0.405204081,-0.372919279,-1.313911867,,,,,,,,
,,1781121198.400146008,0.316507431,-0.352025757,-1.341332320,,,,,,,,
,,1781121198.419391394,0.233864295,-0.308376366,-1.366044966,,,,,,,,
,,1781121198.436110497,0.195656899,-0.298565822,-1.385953733,,,,,,,,
,,1781121198.452662945,0.195039564,-0.292935052,-1.377279029,,,,,,,,
,,1781121198.469340086,0.199794803,-0.264095823,-1.386310413,,,,,,,,
,,1781121198.481589556,0.175985030,-0.212489321,-1.412371956,,,,,,,,
,,1781121198.498345613,0.184568065,-0.173406156,-1.399256017,,,,,,,,
,,1781121198.514956951,0.265747592,0.038880847,-1.614274656,,,,,,,,
,,1781121198.531620741,0.401006565,0.024664348,-1.402596810,,,,,,,,
,,1781121198.548305511,0.502420623,0.117427964,-1.398134360,,,,,,,,
,,1781121198.569406271,0.647950043,0.119399249,-1.387643893,,,,,,,,
,,1781121198.586220980,0.645743375,0.222365891,-1.415932014,,,,,,,,
,,1781121198.602852345,0.638193406,0.350266994,-1.461346194,,,,,,,,
,,1781121198.618140221,0.623399818,0.515894918,-1.571008135,,,,,,,,
,,1781121198.634242535,0.604732564,0.641319978,-1.648973627,,,,,,,,
,,1781121198.648321867,0.579575165,0.761292803,-1.690755829,,,,,,,,
,,1781121198.666132927,0.507185748,0.813736145,-1.693536814,,,,,,,,
,,1781121198.681695700,0.511482114,0.840811138,-1.685843342,,,,,,,,
,,1781121198.702747822,0.554498729,0.939401295,-1.681534619,,,,,,,,
,,1781121198.714962959,0.461276394,1.137264423,-1.659546780,,,,,,,,
,,1781121198.736215115,0.332931730,1.394372308,-1.629094174,,,,,,,,
,,1781121198.748499393,0.255069859,1.503921115,-1.618188942,,,,,,,,
,,1781121198.769486904,0.150333427,1.592728498,-1.668118928,,,,,,,,
,,1781121198.781611919,0.111264262,1.707042647,-1.694088431,,,,,,,,
,,1781121198.798272610,-0.003119310,1.666351093,-1.680242990,,,,,,,,
,,1781121198.819437742,-0.115145564,1.526156213,-1.489029704,,,,,,,,
,,1781121198.831566095,0.112965120,1.136495585,-1.422731885,,,,,,,,
,,1781121198.848278046,0.173721020,0.875534112,-1.337646973,,,,,,,,
,,1781121198.864921808,0.147191885,0.710720110,-1.294554796,,,,,,,,
,,1781121198.881654024,0.112093795,0.550852583,-1.227782169,,,,,,,,
,,1781121198.902687311,0.088271107,0.451393301,-1.233457986,,,,,,,,
,,1781121198.915006638,0.148316041,0.310879291,-1.289617828,,,,,,,,
,,1781121198.931612015,0.268180375,0.208979456,-1.329694790,,,,,,,,
,,1781121198.948303699,0.390938471,0.189509524,-1.406029015,,,,,,,,
,,1781121198.964988947,0.416531691,0.346607500,-1.505955325,,,,,,,,
,,1781121198.981614828,0.385982455,0.691657238,-1.683185455,,,,,,,,
,,1781121198.998469591,0.348583481,0.973843130,-1.887286202,,,,,,,,
,,1781121199.015319824,0.319910355,1.284237392,-1.970155227,,,,,,,,
,,1781121199.031642437,0.210364755,1.736019306,-1.930515885,,,,,,,,
,,1781121199.052726984,0.001299055,2.125605266,-1.758077792,,,,,,,,
,,1781121199.068557262,-0.220512579,2.263065545,-1.488647822,,,,,,,,
,,1781121199.084574461,-0.280497347,2.197041081,-1.358324086,,,,,,,,
,,1781121199.098315716,-0.150008568,1.958512134,-1.370269294,,,,,,,,
,,1781121199.115034342,0.125981257,1.577109720,-1.436483666,,,,,,,,
,,1781121199.131702185,0.352401164,1.135994478,-1.539304165,,,,,,,,
,,1781121199.148313046,0.402791972,0.746126577,-1.569440779,,,,,,,,
,,1781121199.164981604,0.137898040,0.522138087,-1.465418762,,,,,,,,
,,1781121199.181631327,0.339809266,0.295133058,-1.615316028,,,,,,,,
,,1781121199.198326826,0.450377449,0.094673917,-1.590584754,,,,,,,,
,,1781121199.214964151,0.474819054,0.005631077,-1.555550820,,,,,,,,
,,1781121199.231660604,0.501497622,-0.037986011,-1.607148983,,,,,,,,
,,1781121199.252873898,0.431906900,-0.064580218,-1.676746278,,,,,,,,
,,1781121199.264926910,0.432101844,-0.099796593,-1.792498893,,,,,,,,
,,1781121199.286012173,0.371831442,0.048602736,-1.897456158,,,,,,,,
,,1781121199.301682949,0.329294195,0.269133599,-1.974526005,,,,,,,,
,,1781121199.317635298,0.264370480,0.468776494,-2.058435125,,,,,,,,
,,1781121199.332831621,0.218648371,0.636040903,-2.090488013,,,,,,,,
,,1781121199.348397255,0.228901678,0.922686586,-2.138680164,,,,,,,,
,,1781121199.364958525,0.127388573,1.170857002,-2.137648848,,,,,,,,
,,1781121199.381645203,0.045600435,1.339799400,-2.139352348,,,,,,,,
,,1781121199.398265362,0.027249537,1.431181561,-2.087653300,,,,,,,,
,,1781121199.414985418,0.136591521,1.298852642,-1.966887489,,,,,,,,
,,1781121199.431659460,0.313843335,0.945564132,-1.800851477,,,,,,,,
,,1781121199.448292732,0.250807343,0.564730068,-1.527872055,,,,,,,,
,,1781121199.464934826,0.329747254,0.276441283,-1.450070218,,,,,,,,
,,1781121199.481602669,0.333144038,0.176751760,-1.510815555,,,,,,,,
,,1781121199.498316288,0.296440507,0.104982090,-1.478388975,,,,,,,,
,,1781121199.519353151,0.329559644,0.048443647,-1.486350289,,,,,,,,
,,1781121199.531586885,0.355145636,0.016204099,-1.463725957,,,,,,,,
,,1781121199.548261881,0.423401478,-0.101754569,-1.488552780,,,,,,,,
,,1781121199.564941168,0.516955688,-0.241518736,-1.535091138,,,,,,,,
,,1781121199.581602097,0.510811829,-0.167278262,-1.675133269,,,,,,,,
,,1781121199.598404408,0.419002993,0.118145057,-1.825644794,,,,,,,,
,,1781121199.614975214,0.440838418,0.297846974,-1.945240425,,,,,,,,
,,1781121199.636203527,0.545597625,0.442428641,-2.084769717,,,,,,,,
,,1781121199.652770758,0.516865629,0.730046261,-2.176159523,,,,,,,,
,,1781121199.664930582,0.372272879,0.988431479,-2.193168643,,,,,,,,
,,1781121199.681603432,0.220496926,1.050642617,-2.122317137,,,,,,,,
,,1781121199.698395252,0.150514603,1.066048093,-2.094845414,,,,,,,,
,,1781121199.714935303,0.156356207,1.330567340,-2.088816229,,,,,,,,
,,1781121199.731857300,0.127289654,1.456926035,-1.984492016,,,,,,,,
,,1781121199.748479605,0.270953618,1.322260735,-1.842498296,,,,,,,,
,,1781121199.764981270,0.413602939,1.000352428,-1.640122413,,,,,,,,
,,1781121199.781649590,0.368523447,0.748048866,-1.569099164,,,,,,,,
,,1781121199.798528194,0.295395442,0.597331103,-1.580228924,,,,,,,,
,,1781121199.815047979,0.403297260,0.461249926,-1.601204496,,,,,,,,
,,1781121199.831593752,0.400029954,0.360289436,-1.554830440,,,,,,,,
,,1781121199.848259687,0.424018382,0.231235965,-1.530758218,,,,,,,,
,,1781121199.865019083,0.329768642,0.291451819,-1.558594584,,,,,,,,
,,1781121199.881671906,0.286149234,0.363965034,-1.661259705,,,,,,,,
,,1781121199.898572683,0.309844738,0.404302641,-1.822993065,,,,,,,,
,,1781121199.915036201,0.295632886,0.532524527,-2.011085807,,,,,,,,
,,1781121199.931622028,0.303590778,0.621520798,-2.190168974,,,,,,,,
,,1781121199.948541641,0.434823931,0.590014856,-2.310255906,,,,,,,,
,,1781121199.965150595,0.506287730,0.685083569,-2.384789722,,,,,,,,
,,1781121199.981809378,0.364471094,0.944044409,-2.410968556,,,,,,,,
,,1781121199.998281002,0.174652487,0.977756890,-2.316642881,,,,,,,,
,,1781121200.015166759,0.082666163,1.075555578,-2.252212887,,,,,,,,
,,1781121200.031882763,0.074529086,1.109683710,-2.260047199,,,,,,,,
,,1781121200.048545599,0.083587768,1.273525426,-2.230951517,,,,,,,,
,,1781121200.065133572,0.143572169,1.443704696,-2.143276739,,,,,,,,
,,1781121200.081837416,0.139793837,1.396541984,-1.912347043,,,,,,,,
,,1781121200.098338604,0.355278957,1.059151581,-1.818985276,,,,,,,,
,,1781121200.115448713,0.653757734,0.696433905,-1.660245156,,,,,,,,
,,1781121200.131865978,0.496899405,0.682257568,-1.645960350,,,,,,,,
,,1781121200.148282290,0.451864568,0.622404647,-1.591839206,,,,,,,,
,,1781121200.165156364,0.339739828,0.570864270,-1.504545811,,,,,,,,
,,1781121200.181916475,0.237393179,0.584453625,-1.513775978,,,,,,,,
,,1781121200.198501110,0.199081509,0.625568170,-1.559441122,,,,,,,,
,,1781121200.214932203,0.375313854,0.593017664,-1.673588962,,,,,,,,
,,1781121200.231911421,0.522339106,0.599725264,-1.771834181,,,,,,,,
,,1781121200.248321295,0.580217580,0.542026974,-1.815096576,,,,,,,,
,,1781121200.265136719,0.555648782,0.403781421,-1.882804555,,,,,,,,
,,1781121200.281822443,0.519769525,0.269391520,-1.981626589,,,,,,,,
,,1781121200.298391819,0.526323950,0.206832443,-1.957615665,,,,,,,,
,,1781121200.315204620,0.470292546,0.266696101,-1.943464567,,,,,,,,
,,1781121200.331897259,0.406101712,0.372896526,-1.918138861,,,,,,,,
,,1781121200.348314047,0.421078796,0.546717893,-1.922948224,,,,,,,,
,,1781121200.365141869,0.359148749,0.682267093,-1.764136526,,,,,,,,
,,1781121200.381850958,0.392119657,0.649483532,-1.586426827,,,,,,,,
,,1781121200.398339987,0.308478840,0.567423203,-1.441269301,,,,,,,,
,,1781121200.414934874,0.174383950,0.567890444,-1.332977294,,,,,,,,
,,1781121200.431923628,0.181248882,0.575826947,-1.336064947,,,,,,,,
,,1781121200.448359251,0.174683755,0.548093365,-1.267050144,,,,,,,,
,,1781121200.465169191,0.175924509,0.523983660,-1.186377818,,,,,,,,
,,1781121200.481871605,0.199588863,0.540789163,-1.173950153,,,,,,,,
,,1781121200.498500109,0.255893561,0.538373511,-1.193262711,,,,,,,,
,,1781121200.514977455,0.293627597,0.543426461,-1.224201348,,,,,,,,
,,1781121200.531625509,0.290315751,0.573110736,-1.251934998,,,,,,,,
,,1781121200.548255205,0.222863908,0.682372900,-1.313575240,,,,,,,,
,,1781121200.564935684,0.205114824,0.767718117,-1.446062076,,,,,,,,
,,1781121200.581674099,0.272655494,0.744080251,-1.556641481,,,,,,,,
,,1781121200.598305941,0.322956810,0.693389318,-1.617387541,,,,,,,,
,,1781121200.615262747,0.333645509,0.609308475,-1.604158546,,,,,,,,
,,1781121200.631686449,0.273586912,0.688013648,-1.627430462,,,,,,,,
,,1781121200.648562908,0.208410861,0.904946462,-1.594647019,,,,,,,,
,,1781121200.664975405,0.245654288,0.980271292,-1.491332635,,,,,,,,
,,1781121200.681630611,0.274321533,1.051854656,-1.385476468,,,,,,,,
,,1781121200.698503017,0.280442460,0.977742830,-1.280060789,,,,,,,,
,,1781121200.715259314,0.091708711,0.917812332,-1.092873781,,,,,,,,
,,1781121200.731857300,0.001675339,0.803358419,-0.959271313,,,,,,,,
,,1781121200.748344183,0.035336980,0.700217828,-0.998079888,,,,,,,,
,,1781121200.765012264,0.063535844,0.660866446,-1.009654937,,,,,,,,
,,1781121200.781846285,0.098676164,0.601074101,-1.034164553,,,,,,,,
,,1781121200.798423052,0.102007372,0.542625586,-1.066652192,,,,,,,,
,,1781121200.814954281,0.097988159,0.471401709,-1.129005040,,,,,,,,
,,1781121200.831881523,0.084594554,0.445069349,-1.255464124,,,,,,,,
,,1781121200.848497391,0.159870439,0.353888436,-1.399047463,,,,,,,,
,,1781121200.864958048,0.195859511,0.365499926,-1.507038943,,,,,,,,
,,1781121200.881851912,0.213374254,0.427473783,-1.593550923,,,,,,,,
,,1781121200.898513317,0.214862189,0.547069323,-1.688904578,,,,,,,,
,,1781121200.915266514,0.316199314,0.622725420,-1.803191252,,,,,,,,
,,1781121200.931893110,0.352850595,0.761495347,-1.862914875,,,,,,,,
,,1781121200.948494911,0.306069055,0.837444758,-1.827765600,,,,,,,,
,,1781121200.965186119,0.190880239,0.892908094,-1.787647417,,,,,,,,
,,1781121200.981763840,0.147607073,1.163020690,-1.768500461,,,,,,,,
,,1781121200.998517752,0.173608563,1.344407137,-1.750766298,,,,,,,,
,,1781121201.015053272,0.210897234,1.423901783,-1.655028761,,,,,,,,
,,1781121201.031805277,0.217322265,1.217706282,-1.527866128,,,,,,,,
,,1781121201.048600197,-0.038310403,1.077453659,-1.337414326,,,,,,,,
,,1781121201.065000534,-0.116445215,0.977687671,-1.257784257,,,,,,,,
,,1781121201.081668377,-0.113340159,0.954584475,-1.253492125,,,,,,,,
,,1781121201.098307371,-0.078405362,0.887488138,-1.253598857,,,,,,,,
,,1781121201.115244389,-0.002125955,0.833604244,-1.263677405,,,,,,,,
,,1781121201.131674290,0.047524830,0.708997891,-1.311180378,,,,,,,,
,,1781121201.148399353,0.077356783,0.584882898,-1.348495538,,,,,,,,
,,1781121201.165176868,0.072356361,0.513707411,-1.427067193,,,,,,,,
,,1781121201.181591988,0.123185744,0.494249245,-1.567526199,,,,,,,,
,,1781121201.198505163,0.224012001,0.476314256,-1.671890891,,,,,,,,
,,1781121201.215078592,0.154185949,0.640311961,-1.818793107,,,,,,,,
,,1781121201.231930733,0.209923644,0.665608609,-1.781000483,,,,,,,,
,,1781121201.248432159,0.308292222,0.652209272,-1.806274636,,,,,,,,
,,1781121201.265180111,0.245496853,0.876301938,-1.838132376,,,,,,,,
,,1781121201.281828880,0.167300681,1.066527611,-1.857425474,,,,,,,,
,,1781121201.298494339,0.101767802,1.209754587,-1.835079833,,,,,,,,
,,1781121201.315206051,0.023517688,1.401610046,-1.856804951,,,,,,,,
,,1781121201.331738710,-0.088077712,1.582225023,-1.865369232,,,,,,,,
,,1781121201.348550081,-0.161838582,1.797250183,-1.908723345,,,,,,,,
,,1781121201.365164280,-0.223166414,1.910781377,-1.911886919,,,,,,,,
,,1781121201.381889582,-0.248664980,2.002087915,-1.882552572,,,,,,,,
,,1781121201.398336411,-0.224051367,2.114285633,-1.873367119,,,,,,,,
,,1781121201.415207863,-0.172451923,2.017079029,-1.741028955,,,,,,,,
,,1781121201.431953192,-0.139099400,1.760143322,-1.549554988,,,,,,,,
,,1781121201.448489189,-0.214474312,1.472762238,-1.399098197,,,,,,,,
,,1781121201.465215445,-0.279333356,1.353631936,-1.475738054,,,,,,,,
,,1781121201.481872797,-0.438765984,1.304768396,-1.427230116,,,,,,,,
,,1781121201.498580217,-0.393549258,1.191832876,-1.393582296,,,,,,,,
,,1781121201.515224695,-0.357441238,1.146663273,-1.383695242,,,,,,,,
,,1781121201.531675577,-0.332664847,1.153429220,-1.382411492,,,,,,,,
,,1781121201.548527718,-0.224881366,1.113257075,-1.415687430,,,,,,,,
,,1781121201.565203190,-0.178178613,1.099318186,-1.482270594,,,,,,,,
,,1781121201.581897736,-0.140837559,1.113829173,-1.589364886,,,,,,,,
,,1781121201.598517179,-0.128919266,1.159731309,-1.754801058,,,,,,,,
,,1781121201.615267515,-0.050785612,1.116513085,-1.864293298,,,,,,,,
,,1781121201.631623268,0.012045389,1.084210211,-1.922302645,,,,,,,,
,,1781121201.648414612,0.052337643,1.068187850,-1.933093727,,,,,,,,
,,1781121201.665000916,0.008336242,1.084869932,-1.971286798,,,,,,,,
,,1781121201.681678057,-0.027524530,1.063593022,-1.950928998,,,,,,,,
,,1781121201.698544502,-0.065254567,1.097115982,-1.825567598,,,,,,,,
,,1781121201.715265989,-0.089704907,1.019708820,-1.760282480,,,,,,,,
,,1781121201.731668234,-0.138813914,1.067739623,-1.723463326,,,,,,,,
,,1781121201.748261690,-0.133069050,1.175863315,-1.645032517,,,,,,,,
,,1781121201.765047550,-0.112733409,1.274777259,-1.557776230,,,,,,,,
,,1781121201.781707525,-0.092096871,1.354359121,-1.460417218,,,,,,,,
,,1781121201.798535347,-0.037731594,1.224332379,-1.326101241,,,,,,,,
,,1781121201.815324306,-0.088740851,1.047165733,-1.196014900,,,,,,,,
,,1781121201.831724405,-0.102521241,0.977088472,-1.200903405,,,,,,,,
,,1781121201.848343611,-0.069184661,0.957025034,-1.256964293,,,,,,,,
,,1781121201.865270376,-0.023936831,0.896270995,-1.267721874,,,,,,,,
,,1781121201.881635904,0.011211014,0.830640367,-1.244383093,,,,,,,,
,,1781121201.898291349,0.010601163,0.862214845,-1.261291399,,,,,,,,
,,1781121201.914958715,0.014485076,0.914830494,-1.318976943,,,,,,,,
,,1781121201.931618929,-0.001364189,0.963072466,-1.370215427,,,,,,,,
,,1781121201.948347807,-0.029381833,1.052448331,-1.452592233,,,,,,,,
,,1781121201.964956999,0.000524245,1.096316890,-1.565421406,,,,,,,,
,,1781121201.981650352,0.003882823,1.106192916,-1.667935653,,,,,,,,
,,1781121201.998325825,-0.019839887,1.056244191,-1.715370376,,,,,,,,
,,1781121202.014957428,0.035683525,0.915918034,-1.779630077,,,,,,,,
,,1781121202.031585217,0.134844774,0.770374540,-1.821061044,,,,,,,,
,,1781121202.048341036,0.191483717,0.751651872,-1.786986218,,,,,,,,
,,1781121202.065013409,0.174549607,0.781410514,-1.719630536,,,,,,,,
,,1781121202.081820250,0.115899851,0.824301104,-1.643191788,,,,,,,,
,,1781121202.098551035,0.068607936,0.853261294,-1.598697742,,,,,,,,
,,1781121202.115018606,0.029373388,1.073200625,-1.624538065,,,,,,,,
,,1781121202.131667614,0.001694236,1.408789926,-1.645087813,,,,,,,,
,,1781121202.148493052,-0.015759198,1.633532742,-1.552981115,,,,,,,,
,,1781121202.165239811,-0.070144480,1.700362878,-1.400245021,,,,,,,,
,,1781121202.181905985,-0.107743114,1.472773738,-1.186487907,,,,,,,,
,,1781121202.198479414,-0.316972837,1.302224848,-1.111403843,,,,,,,,
,,1781121202.215259790,-0.415849536,1.290715711,-1.075510277,,,,,,,,
,,1781121202.231645584,-0.283425506,1.188295067,-1.153150834,,,,,,,,
,,1781121202.248581648,-0.152693885,1.064855749,-1.206751992,,,,,,,,
,,1781121202.264975548,-0.093900392,0.969001727,-1.194029005,,,,,,,,
,,1781121202.281868696,-0.178892423,0.965795862,-1.190123235,,,,,,,,
,,1781121202.298443079,-0.106627628,1.000480975,-1.264874753,,,,,,,,
,,1781121202.315224648,-0.123508157,1.020032253,-1.320254156,,,,,,,,
,,1781121202.331914425,0.090298703,0.879180153,-1.404932056,,,,,,,,
,,1781121202.348291874,0.200101044,0.778014612,-1.441674477,,,,,,,,
,,1781121202.365132809,0.222176292,0.654503206,-1.528845506,,,,,,,,
,,1781121202.381678104,0.259319074,0.517992730,-1.568962012,,,,,,,,
,,1781121202.398363113,0.268119110,0.381014651,-1.633050850,,,,,,,,
,,1781121202.415227175,0.329840662,0.285556666,-1.678709060,,,,,,,,
,,1781121202.431928873,0.336751052,0.303726815,-1.666317832,,,,,,,,
,,1781121202.448267937,0.328025127,0.334243552,-1.618954814,,,,,,,,
,,1781121202.465054035,0.346836856,0.402856682,-1.593823807,,,,,,,,
,,1781121202.481855631,0.353851885,0.620898472,-1.553724961,,,,,,,,
,,1781121202.498362541,0.363917484,0.829945160,-1.511507604,,,,,,,,
,,1781121202.515011787,0.334913520,1.000155974,-1.461695627,,,,,,,,
,,1781121202.531674147,0.283426744,1.025196571,-1.344502144,,,,,,,,
,,1781121202.548605442,0.005935067,1.054041145,-1.150199117,,,,,,,,
,,1781121202.565003157,-0.059303142,1.115923934,-1.173227275,,,,,,,,
,,1781121202.581636667,-0.103435271,1.145035705,-1.151456484,,,,,,,,
,,1781121202.598357201,-0.098603560,1.095895731,-1.123465404,,,,,,,,
,,1781121202.614994049,-0.064399563,0.973100258,-1.087318285,,,,,,,,
,,1781121202.631647825,-0.009707495,0.912855627,-1.088494463,,,,,,,,
,,1781121202.648390293,-0.052553979,0.922191690,-1.063334298,,,,,,,,
,,1781121202.665077686,0.022080791,0.857312578,-1.095161311,,,,,,,,
,,1781121202.681745052,0.113907998,0.726897218,-1.156535965,,,,,,,,
,,1781121202.698376417,0.186839217,0.593147098,-1.188132955,,,,,,,,
,,1781121202.715143204,0.223328253,0.420145730,-1.226961639,,,,,,,,
,,1781121202.731947660,0.393109878,0.153680141,-1.177472761,,,,,,,,
,,1781121202.748374224,0.396802780,0.050585120,-1.180297620,,,,,,,,
,,1781121202.765021086,0.327970838,0.025144428,-1.201156025,,,,,,,,
,,1781121202.781724930,0.323255229,-0.041768355,-1.185510767,,,,,,,,
,,1781121202.798413515,0.330768829,-0.116546008,-1.162935083,,,,,,,,
,,1781121202.815088987,0.333454045,-0.154242658,-1.152713499,,,,,,,,
,,1781121202.831704140,0.334137935,-0.167988495,-1.152242429,,,,,,,,
,,1781121202.848377466,0.332507024,-0.140994300,-1.167994106,,,,,,,,
,,1781121202.864972591,0.348530243,-0.153100559,-1.174061262,,,,,,,,
,,1781121202.881897688,0.358627834,-0.141237541,-1.178046835,,,,,,,,
,,1781121202.898586988,0.511820319,-0.204748526,-1.218390997,,,,,,,,
,,1781121202.915100813,0.553474799,-0.167854387,-1.142348276,,,,,,,,
,,1781121202.931814909,0.513454744,-0.097340151,-1.143916846,,,,,,,,
,,1781121202.948389530,0.473890333,-0.069202913,-1.147639180,,,,,,,,
,,1781121202.965223789,0.489898245,-0.082517382,-1.140142124,,,,,,,,
,,1781121202.981646538,0.553530947,-0.107964927,-1.113201156,,,,,,,,
,,1781121202.998574018,0.616925801,-0.129917292,-1.089913974,,,,,,,,
,,1781121203.015152693,0.666393738,-0.139680232,-1.063346538,,,,,,,,
,,1781121203.031895638,0.669576430,-0.158149268,-1.060871491,,,,,,,,
,,1781121203.048545837,0.696052077,-0.161031945,-1.052655002,,,,,,,,
,,1781121203.065213203,0.706514525,-0.171326534,-1.064298018,,,,,,,,
,,1781121203.081691980,0.732086262,-0.188644041,-1.060681033,,,,,,,,
,,1781121203.098270178,0.718939593,-0.124358049,-1.082636783,,,,,,,,
,,1781121203.115069151,0.716509562,-0.065029637,-1.092438325,,,,,,,,
,,1781121203.131658077,0.726433286,-0.017917530,-1.125719200,,,,,,,,
,,1781121203.148443699,0.719379542,0.032407340,-1.153275742,,,,,,,,
,,1781121203.165222883,0.569400081,-0.011798607,-1.140386939,,,,,,,,
,,1781121203.181730032,0.576774158,-0.050247330,-1.125987633,,,,,,,,
,,1781121203.198561907,0.563597148,-0.008374292,-1.125038293,,,,,,,,
,,1781121203.215025902,0.548412646,0.027846251,-1.165664398,,,,,,,,
,,1781121203.231678486,0.832359289,-0.111213157,-1.257630397,,,,,,,,
,,1781121203.248344898,0.718615316,-0.054809274,-1.151149816,,,,,,,,
,,1781121203.265065908,0.734532097,-0.121039792,-1.123864719,,,,,,,,
,,1781121203.282043695,0.734017437,-0.142462224,-1.088756953,,,,,,,,
,,1781121203.298295736,0.640739354,-0.081346482,-1.114889412,,,,,,,,
,,1781121203.314971924,0.556964452,-0.043562376,-1.100912033,,,,,,,,
,,1781121203.331680775,0.573562323,-0.113474901,-1.073213603,,,,,,,,
,,1781121203.348390341,0.680295644,-0.173827868,-1.083450161,,,,,,,,
,,1781121203.365029812,0.754759468,-0.243465496,-1.040942808,,,,,,,,
,,1781121203.384022474,0.787766617,-0.313989921,-0.999812509,,,,,,,,
,,1781121203.398568153,0.771787621,-0.395774581,-0.970674524,,,,,,,,
,,1781121203.414966822,0.818172333,-0.514804312,-0.915230319,,,,,,,,
,,1781121203.431630135,0.772232098,-0.509249545,-0.965161287,,,,,,,,
,,1781121203.448385477,0.793114564,-0.555096867,-0.971541629,,,,,,,,
,,1781121203.464987755,0.821077646,-0.634794402,-0.992249866,,,,,,,,
,,1781121203.481662512,0.774983363,-0.632651551,-1.012267270,,,,,,,,
,,1781121203.498592138,0.702894248,-0.659792699,-1.023200934,,,,,,,,
,,1781121203.515070677,0.594678140,-0.661748858,-1.094781552,,,,,,,,
,,1781121203.531928778,0.495098923,-0.634997882,-1.136993798,,,,,,,,
,,1781121203.548474550,0.465741910,-0.653218583,-1.138708579,,,,,,,,
,,1781121203.565093756,0.418253276,-0.646476987,-1.143232252,,,,,,,,
,,1781121203.581812620,0.392310215,-0.654983771,-1.149587787,,,,,,,,
,,1781121203.598275900,0.361404774,-0.660397314,-1.163344995,,,,,,,,
,,1781121203.614967108,0.333921061,-0.649864820,-1.165510923,,,,,,,,
,,1781121203.631640434,0.298767832,-0.653484745,-1.179557048,,,,,,,,
,,1781121203.648391008,0.252523882,-0.649515076,-1.194423577,,,,,,,,
,,1781121203.664998770,0.208826671,-0.645676963,-1.207397207,,,,,,,,
,,1781121203.681646585,0.168221466,-0.639347091,-1.217671296,,,,,,,,
,,1781121203.698487997,0.116611161,-0.625704724,-1.225171176,,,,,,,,
,,1781121203.714985132,0.067739500,-0.606381866,-1.232943758,,,,,,,,
,,1781121203.731630802,0.021393525,-0.598872480,-1.250730773,,,,,,,,
,,1781121203.748276711,-0.018735424,-0.564922051,-1.261300518,,,,,,,,
,,1781121203.765002012,-0.053676630,-0.531692292,-1.270856619,,,,,,,,
,,1781121203.781641483,-0.093537388,-0.508375446,-1.284926210,,,,,,,,
,,1781121203.798355103,-0.117036546,-0.469543844,-1.296053659,,,,,,,,
,,1781121203.814960003,-0.134605597,-0.414721532,-1.313213351,,,,,,,,
,,1781121203.831776142,-0.137339890,-0.359655669,-1.327030812,,,,,,,,
,,1781121203.848376513,-0.149945190,-0.321297405,-1.335290036,,,,,,,,
,,1781121203.865009308,-0.150618855,-0.280587233,-1.345111571,,,,,,,,
,,1781121203.881920576,-0.138983367,-0.242232669,-1.361652139,,,,,,,,
,,1781121203.898298502,-0.123090314,-0.197076657,-1.367210417,,,,,,,,
,,1781121203.915001392,-0.095976902,-0.132234350,-1.370851522,,,,,,,,
,,1781121203.931646109,-0.059714325,-0.058029961,-1.377146611,,,,,,,,
,,1781121203.948322773,-0.011010965,-0.003824333,-1.380772153,,,,,,,,
,,1781121203.965006828,0.049585941,0.045761452,-1.380358578,,,,,,,,
,,1781121203.981756449,0.100154523,0.095923528,-1.375182781,,,,,,,,
,,1781121203.998375654,0.148597994,0.133403303,-1.367919021,,,,,,,,
,,1781121204.015051842,0.194759035,0.189070867,-1.364362181,,,,,,,,
,,1781121204.031677008,0.235462781,0.235091522,-1.343746436,,,,,,,,
,,1781121204.048424006,0.284837275,0.303166887,-1.320029038,,,,,,,,
,,1781121204.064967394,0.337122836,0.340392756,-1.307646675,,,,,,,,
,,1781121204.081708431,0.416208580,0.392600943,-1.263674326,,,,,,,,
,,1781121204.098370790,0.492008063,0.416847027,-1.220114054,,,,,,,,
