sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121328.410700560,-0.034388296,0.049877058,-0.171534006,,,,,,,,
,,1781121328.412413597,-0.034189054,0.049804819,-0.168018332,,,,,,,,
,,1781121328.413994074,-0.033696980,0.049951530,-0.170531165,,,,,,,,
,,1781121328.415655136,-0.028331173,0.048521637,-0.170885369,,,,,,,,
,,1781121328.417418242,-0.026788491,0.044850153,-0.171081074,,,,,,,,
,,1781121328.418990612,-0.026072545,0.040737705,-0.175403002,,,,,,,,
,,1781121328.420754671,-0.025331594,0.041102891,-0.174637573,,,,,,,,
,,1781121328.422421455,-0.020857945,0.038122541,-0.177108515,,,,,,,,
,,1781121328.424020052,-0.026323257,0.042889447,-0.176230686,,,,,,,,
,,1781121328.425715685,-0.032686712,0.048255609,-0.171522212,,,,,,,,
,,1781121328.427371740,-0.033699336,0.046741041,-0.173730882,,,,,,,,
,,1781121328.429061413,-0.035125380,0.049371436,-0.171530931,,,,,,,,
,,1781121328.430707216,-0.032778154,0.049746092,-0.171214033,,,,,,,,
,,1781121328.432385921,-0.031558193,0.046433837,-0.172457330,,,,,,,,
,,1781121328.434051991,-0.029054077,0.044231199,-0.173778165,,,,,,,,
,,1781121328.435703516,-0.027485948,0.042204820,-0.173661607,,,,,,,,
,,1781121328.437366247,-0.026773450,0.043127728,-0.173963280,,,,,,,,
,,1781121328.439069510,-0.026833655,0.038050129,-0.174758916,,,,,,,,
,,1781121328.440727472,-0.029992114,0.041011773,-0.172769350,,,,,,,,
,,1781121328.442367315,-0.031499450,0.042521325,-0.171880907,,,,,,,,
,,1781121328.444070816,-0.032303391,0.044319940,-0.170116312,,,,,,,,
,,1781121328.445708036,-0.035529449,0.046318902,-0.169660763,,,,,,,,
,,1781121328.447410583,-0.033984791,0.046978599,-0.171341272,,,,,,,,
,,1781121328.448994160,-0.030833450,0.043402234,-0.172096472,,,,,,,,
,,1781121328.450707912,-0.029422088,0.044607310,-0.171500741,,,,,,,,
,,1781121328.452373981,-0.030229720,0.043069437,-0.173635336,,,,,,,,
,,1781121328.454045057,-0.028869926,0.037163853,-0.176418497,,,,,,,,
,,1781121328.455760241,-0.027140318,0.035519504,-0.173860014,,,,,,,,
,,1781121328.457401037,-0.031347464,0.041529385,-0.175887790,,,,,,,,
,,1781121328.459069014,-0.033449186,0.041090577,-0.172681170,,,,,,,,
,,1781121328.460701704,-0.034197798,0.041859107,-0.172088069,,,,,,,,
,,1781121328.462417364,-0.038006007,0.045051409,-0.168763916,,,,,,,,
,,1781121328.464049101,-0.036591198,0.048012070,-0.171239909,,,,,,,,
,,1781121328.465703964,-0.033383031,0.042699427,-0.168861022,,,,,,,,
,,1781121328.467372656,-0.032734982,0.043620368,-0.169043809,,,,,,,,
,,1781121328.469058037,-0.029787842,0.037149067,-0.174813662,,,,,,,,
,,1781121328.470709085,-0.028221545,0.038478810,-0.174255045,,,,,,,,
,,1781121328.472369671,-0.027004228,0.036363500,-0.177501685,,,,,,,,
,,1781121328.473998547,-0.029923511,0.042205989,-0.170690160,,,,,,,,
