sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121145.734507561,0.050191953,-0.216141312,-0.228997336,,,,,,,,
,,1781121145.750992298,0.022542983,-0.208378255,-0.176441174,,,,,,,,
,,1781121145.767594099,0.004508921,-0.181582316,-0.146865588,,,,,,,,
,,1781121145.784353971,0.002559146,-0.223934379,-0.145040678,,,,,,,,
,,1781121145.801051140,-0.017265521,-0.210179373,-0.115681834,,,,,,,,
,,1781121145.817639112,-0.020500073,-0.158125855,-0.066448654,,,,,,,,
,,1781121145.833438158,-0.000446194,-0.172992927,-0.082100562,,,,,,,,
,,1781121145.851039410,0.111248033,-0.172396693,-0.214643594,,,,,,,,
,,1781121145.867637396,0.537601182,-0.119352420,-0.397534558,,,,,,,,
,,1781121145.884331226,0.527780180,-0.185334096,-0.467914360,,,,,,,,
,,1781121145.901012421,0.414312147,-0.371605329,-0.576941293,,,,,,,,
,,1781121145.917773485,0.422863569,-0.539338659,-0.612130599,,,,,,,,
,,1781121145.934288263,0.433456489,-0.721429604,-0.676501948,,,,,,,,
,,1781121145.951049328,0.474106961,-0.838773648,-0.808013365,,,,,,,,
,,1781121145.967676878,0.447765819,-0.912127995,-0.842751303,,,,,,,,
,,1781121145.984424591,0.525311867,-0.955706919,-0.902668920,,,,,,,,
,,1781121146.001048565,0.590941257,-1.105599906,-0.973070030,,,,,,,,
,,1781121146.017687321,0.602212444,-1.273324315,-1.068025727,,,,,,,,
,,1781121146.034446001,0.694426897,-1.367325323,-1.122014882,,,,,,,,
,,1781121146.051158905,0.619723568,-1.461149576,-1.181521895,,,,,,,,
,,1781121146.067444324,0.616525756,-1.598066927,-1.355254819,,,,,,,,
,,1781121146.082429647,0.613701706,-1.779141757,-1.503040974,,,,,,,,
,,1781121146.098565102,0.628582064,-1.939694914,-1.544979627,,,,,,,,
,,1781121146.117726564,0.672418335,-2.024007507,-1.574999278,,,,,,,,
,,1781121146.134379387,0.631983615,-2.052249004,-1.690340750,,,,,,,,
,,1781121146.151096821,0.784007457,-2.091859911,-1.756584744,,,,,,,,
,,1781121146.167773008,0.777830418,-2.116654689,-1.751965665,,,,,,,,
,,1781121146.184341192,0.844007199,-2.133500227,-1.766248606,,,,,,,,
,,1781121146.201092482,0.859593273,-2.098808059,-1.741704991,,,,,,,,
,,1781121146.217940331,0.751464642,-1.983470004,-1.668773582,,,,,,,,
,,1781121146.234597683,0.705386555,-1.898103366,-1.603856289,,,,,,,,
,,1781121146.251121998,0.694586882,-1.799461833,-1.604378725,,,,,,,,
,,1781121146.267744541,0.769326293,-1.728961344,-1.889309518,,,,,,,,
,,1781121146.284480095,0.916876966,-1.610267093,-2.185026090,,,,,,,,
,,1781121146.300990582,0.973026276,-1.601199348,-2.399112668,,,,,,,,
,,1781121146.317807913,0.939973373,-1.632330190,-2.606460872,,,,,,,,
,,1781121146.334247112,0.818122222,-1.663025374,-2.805541692,,,,,,,,
,,1781121146.349733591,0.734738259,-1.626975081,-2.946915669,,,,,,,,
,,1781121146.365796804,0.734985896,-1.555518470,-3.125229116,,,,,,,,
,,1781121146.384535313,0.654272881,-1.510283996,-3.292868625,,,,,,,,
,,1781121146.400905132,0.784080514,-1.416756505,-3.467974329,,,,,,,,
,,1781121146.417737722,0.903663238,-1.290290169,-3.413192511,,,,,,,,
,,1781121146.434425116,0.947520585,-1.150353297,-3.087052082,,,,,,,,
,,1781121146.451085091,0.885597666,-1.141240809,-2.683273458,,,,,,,,
,,1781121146.467736959,0.837894394,-1.272811635,-2.484230195,,,,,,,,
,,1781121146.484508514,0.863873541,-1.324668719,-2.409887150,,,,,,,,
,,1781121146.501212120,0.896656422,-1.377090093,-2.320504017,,,,,,,,
,,1781121146.517856598,0.866252238,-1.480206285,-2.181648961,,,,,,,,
,,1781121146.534472466,0.911931980,-1.656149339,-2.196322050,,,,,,,,
,,1781121146.551029682,0.953067171,-1.908674866,-2.323979776,,,,,,,,
,,1781121146.567678213,0.901133729,-2.055550638,-2.318472372,,,,,,,,
,,1781121146.584340811,0.858997769,-2.081542632,-2.217015628,,,,,,,,
,,1781121146.601034403,0.690578420,-2.032405870,-2.247847786,,,,,,,,
,,1781121146.616995096,0.471789480,-1.818140520,-2.282111448,,,,,,,,
,,1781121146.632998466,0.478404530,-1.672597247,-2.271457553,,,,,,,,
,,1781121146.648518562,0.459998815,-1.548626624,-2.608640296,,,,,,,,
,,1781121146.667906761,0.468343574,-1.129403344,-3.163322675,,,,,,,,
,,1781121146.684356928,0.367198742,-0.747235085,-3.485283730,,,,,,,,
,,1781121146.701069832,0.274560786,-0.541633430,-3.600152057,,,,,,,,
,,1781121146.717890501,0.218418353,-0.417719163,-3.675496108,,,,,,,,
,,1781121146.734376431,0.193677856,-0.343774790,-3.621991381,,,,,,,,
,,1781121146.751051188,0.254913776,-0.311167264,-3.420915383,,,,,,,,
,,1781121146.767974854,0.384727694,-0.291771365,-3.180252062,,,,,,,,
,,1781121146.784590483,0.534988277,-0.370393954,-2.872631114,,,,,,,,
,,1781121146.801102161,0.570698489,-0.461864238,-2.631494733,,,,,,,,
,,1781121146.817657709,0.550502123,-0.651773623,-2.424462165,,,,,,,,
,,1781121146.834442616,0.547455340,-0.766466348,-2.317945998,,,,,,,,
,,1781121146.850132942,0.624335545,-0.913513525,-2.284251456,,,,,,,,
,,1781121146.866084099,0.828471393,-1.188971361,-2.269845028,,,,,,,,
,,1781121146.884307384,0.974346039,-1.552517495,-2.239873319,,,,,,,,
