source_timestamp_sec,Fx,Fy,Fz,Tx,Ty,Tz
1782430323.640393496,0.265148968,-0.165931533,0.050574407,0.141577396,0.228551180,8.307991197
1782430323.647089958,0.262916285,-0.168553867,0.054697742,0.067931312,0.267552560,8.254294039
1782430323.648609877,0.260536946,-0.170876359,0.045644264,0.103706397,0.277679315,8.287603144
1782430323.650222063,0.269481575,-0.167293864,0.046820564,0.148865612,0.226363190,8.289143559
1782430323.651894808,0.266281478,-0.167952322,0.050629657,0.108298421,0.209683523,8.293302359
1782430323.659248590,0.258387681,-0.170784817,0.042891970,0.118191974,0.233755623,8.330530878
1782430323.660310268,0.268437505,-0.165348106,0.048044359,0.160232442,0.200330625,8.303466961
1782430323.661965609,0.267487023,-0.168616552,0.047778349,0.126279198,0.156850224,8.341629346
1782430323.664651155,0.262808530,-0.172260671,0.045445609,0.109973662,0.214176600,8.311750494
1782430323.665465593,0.267299985,-0.165929877,0.047925525,0.177619893,0.194439281,8.322655845
1782430323.666860580,0.267476838,-0.169935377,0.046718982,0.083001670,0.178300465,8.307587588
1782430323.668693066,0.261640346,-0.166410888,0.048267878,0.144409639,0.206107490,8.282676294
1782430323.672199965,0.264938808,-0.168373487,0.043040791,0.155338099,0.205775790,8.297640726
1782430323.673698902,0.260510805,-0.169641743,0.050780564,0.117250407,0.232702663,8.277728468
1782430323.675194263,0.263778024,-0.166370788,0.043174654,0.167142653,0.237773734,8.283213863
1782430323.677172661,0.268495418,-0.166733315,0.049432074,0.116069369,0.155946022,8.283542907
1782430323.678594828,0.262857217,-0.171071612,0.049505682,0.074167711,0.214870736,8.272984889
1782430323.683702707,0.260332487,-0.169547721,0.048352679,0.145895469,0.225683316,8.262982396
1782430323.685422421,0.257115703,-0.168820325,0.048259837,0.135694817,0.245671765,8.286895801
1782430323.687018156,0.265077918,-0.167185480,0.048071563,0.141055898,0.208803762,8.302783459
1782430323.689652205,0.266200576,-0.166689765,0.055763217,0.136037459,0.164763573,8.283437058
1782430323.690492153,0.258313821,-0.169492908,0.044332305,0.125513083,0.226433040,8.306238068
1782430323.691893816,0.266099306,-0.166529273,0.046841477,0.166280992,0.174024484,8.297823850
1782430323.697048426,0.264000291,-0.167869341,0.049509957,0.100928450,0.195935349,8.278092790
1782430323.698588133,0.263982866,-0.166511285,0.045713546,0.116746296,0.208751269,8.283017568
1782430323.700192451,0.261623857,-0.167731267,0.050796212,0.136098731,0.213812560,8.277891872
1782430323.701947212,0.266162735,-0.165293539,0.048195478,0.152347955,0.153928547,8.288013871
1782430323.703592777,0.261793703,-0.169050472,0.046844399,0.100786061,0.213361954,8.302005858
1782430323.709285975,0.262687951,-0.167018821,0.046840858,0.176624673,0.219021187,8.302422466
1782430323.710325241,0.264910880,-0.168412131,0.048080198,0.168525962,0.196829533,8.297754545
1782430323.712015629,0.269639231,-0.163503247,0.049330824,0.157378800,0.160862832,8.303480635
1782430323.714688540,0.260627246,-0.169707653,0.051959567,0.102684350,0.199465022,8.292080319
1782430323.715565681,0.259282664,-0.167516229,0.043260763,0.151791554,0.253440529,8.277548041
1782430323.716865778,0.267435327,-0.166089108,0.053167749,0.119545649,0.186263590,8.293513298
1782430323.722004175,0.262825323,-0.169751261,0.048326272,0.082240976,0.223683862,8.263352456
1782430323.723603964,0.263997335,-0.166473580,0.043096545,0.124490877,0.212754062,8.297574780
1782430323.725247383,0.259496914,-0.166365253,0.047045392,0.116205880,0.228231025,8.282380968
1782430323.726898432,0.260438114,-0.168274130,0.047078710,0.132924769,0.246045619,8.268048500
1782430323.730029583,0.262850568,-0.171052612,0.048243089,0.074472047,0.223202108,8.273012704
1782430323.730641127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1782430323.734280109,0.260418291,-0.172102982,0.044303974,0.131414103,0.249186891,8.296991086
1782430323.735399961,0.258231476,-0.165598933,0.048339473,0.155740004,0.288041392,8.277933534
1782430323.737026215,0.268449216,-0.166620872,0.045444214,0.152862005,0.192189086,8.312967135
1782430323.739665031,0.262915512,-0.169761727,0.049305197,0.103554548,0.201695166,8.307045088
1782430323.740492105,0.263961245,-0.167757514,0.046687393,0.151755262,0.223376705,8.322103324
1782430323.741894484,0.268575655,-0.168053193,0.049343404,0.094315591,0.179730099,8.293409487
1782430323.745179653,0.264045374,-0.170406863,0.047878174,0.114582130,0.226685076,8.326885050
1782430323.747100592,0.260562683,-0.168303444,0.049309259,0.147151758,0.252180998,8.312032188
1782430323.748624563,0.269659931,-0.167388330,0.049167604,0.134138704,0.184267140,8.318072340
1782430323.750220537,0.264136066,-0.169189806,0.049237659,0.093446490,0.194399523,8.316962531
1782430323.751903296,0.269671642,-0.168661097,0.046567460,0.126768267,0.176125600,8.327572514
1782430323.759208202,0.262793125,-0.172364667,0.053196571,0.094086007,0.213830799,8.282796147
1782430323.760254145,0.260332720,-0.169538306,0.048344453,0.146105648,0.250005847,8.263198102
1782430323.762002707,0.267305624,-0.165985643,0.049382714,0.148638533,0.187048579,8.293399788
1782430323.764667273,0.262841653,-0.168469818,0.050745531,0.110875656,0.194372583,8.282752278
1782430323.765461683,0.261581042,-0.168966679,0.048185101,0.143133500,0.230050253,8.287617126
1782430323.771943808,0.267285011,-0.165985966,0.050639824,0.155536800,0.190906822,8.293484512
1782430323.773546457,0.265025461,-0.169721779,0.044222942,0.133069807,0.196905963,8.307263785
1782430323.775167465,0.264041447,-0.171793039,0.053037219,0.091113859,0.193875204,8.307215170
1782430323.776989222,0.262624879,-0.170921851,0.046969533,0.131556492,0.231760286,8.273078018
